propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,hasLift,floor,labels,neighborhood,newDevelopmentFinished,parkingSpace.parkingSpacePrice
100316394,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/12/66/1077791612.jpg,1957,35,2990000.0,countryHouse,sale,600.0,False,15,6,Cuesta del Chapiz,Granada,Granada,Albaicín,es,37.1820256,-3.5900335,False,https://www.idealista.com/inmueble/100316394/,917,"Are you looking for a unique and stately property? Have you always wanted to have a Carmen in Granada with views of the Alhambra? And that it also had a large garden with a swimming pool? Well, here you have it: you will not find many cármenes in Granada like this one, with spectacular views of the ALHAMBRA, 640m2 built of housing on THREE FLOORS and more than 1000m2 of plot with ORCHARD, GARDEN and SWIMMING POOL. Facing the imposing TORRE DE COMARES and the GENERALIFE, this stately home stands out, a step away from the center of Granada and with all the charm of this typical Granada construction. Currently the construction is distributed in THREE INDEPENDENT FLOORS: ground floor with 7 bedrooms, 3 bathrooms, living room and large 30m2 living room with FIREPLACE in both, kitchen, laundry room, storage room, 2 beautiful PATIOS, one of them with WATERTANK and a large 710m2 GARDEN with SWIMMING POOL and GUEST HOUSE where an IRRIGATION DITCH also passes. The first floor is divided into THREE APARTMENTS with 5 bedrooms and 3 bathrooms. Corona el Carmen is a cozy PENTHOUSE with a 20m2 terrace and beautiful VIEWS OF THE ALHAMBRA. A house in which we would get lost highlighting its qualities and details: pointed arches, old wall cupboards, coffered ceilings and ancient wooden footings or hand-carved doors with precious craft figures. Call us and do not miss this unique opportunity to have a dream home in Granada.",False,good,False,4983.0,False,False,False,False,False,False,countryHouse,countryHouse,"Albaicín, Granada",Estate in Cuesta del Chapiz,Premium,,,,bj,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
100030892,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/67/46/1065810149.jpg,0053-01462,46,292000.0,flat,sale,88.0,False,2,1,"Calle Ancha de la Virgen, 11",Granada,Granada,Realejo,es,37.170894,-3.596279,True,https://www.idealista.com/inmueble/100030892/,744,"Central apartment with an unbeatable location, just 100m from the famous Carrera de la Virgen and very close to Puerta Real, this magnificent apartment has the best possible south-east orientation, so it is very sunny throughout the day. The 88m2 built apartment, of which 79m2 is useful, has two bedrooms, both with a large closet, a living room, an independent kitchen fully equipped with exquisitely designed furniture and excellent qualities, as well as a white marble bathroom with a shower. It has central heating and beautiful wooden windows with traditional-style doors, all the floors are white marble except for the kitchen, which is made of beautiful black marble from South Africa. As for the common areas, we can see that, despite their recent construction, they have preserved many ornamental details from the old mansion, such as the fountain with the family coat of arms, the Macael white marble columns, the restored handcrafted bars or the entrance gate. entrance to the building. The house also has a large and practical storage room of 6.80m2. The indicated PVP does not include taxes or Deed expenses. Sold without furniture. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice.",True,good,False,3318.0,False,False,True,False,False,False,flat,,"Carrera de la Virgen - Paseo del Salón, Granada","Flat in Calle Ancha de la Virgen, 11",Premium,,,True,,,Carrera de la Virgen - Paseo del Salón,,
100740344,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/31/00/1097419216.jpg,0053-01541,50,698000.0,chalet,sale,345.0,False,10,3,"Calle Mirasol, 20",Granada,Granada,Realejo,es,37.171214,-3.5967537,True,https://www.idealista.com/inmueble/100740344/,699,"Granada is brimming with history in each of its corners, so it is not surprising that numerous Andalusian patios from different eras and architectural styles and some patio houses located in the center of the city are preserved in the city. It is a luxury to be able to present this patio house from 1930 in the heart of Granada with 350 m2 built on 3 floors (of which around 300 m2 are useful). Courtyard houses are a type of house built so that the different rooms are distributed around a private interior patio and this is the wonderful house that I describe below. We enter the house through its splendid wooden door that leads to the hall which reveals its beautiful patio with whitewashed walls, peristyle and lintel on six Tuscan columns of Sierra Elvira stone and wooden paneling in its original state. A small cup fountain in white marble and a cistern stand out, which together with the plants culminate the typical Andalusian patio style. During the day the natural light and the whisper of the fountain water create a unique space that invites you to rest and relax; at sunset, its artistic lighting highlights its charms making this patio a magical place. The patio leads to a small porch from which we access the kitchen and pantry. On this same floor we have a courtesy toilet, an office and a bedroom. Through some white marble stairs we go up to the first and second floors, almost identical in their distribution, where its practically 4-meter ceilings and its numerous rooms make this patio house highly versatile to meet your needs while respecting the current distribution of the house. property. Finally we go up to the top floor and find an amazing semi-covered terrace of more than 25 square meters. I would highlight the magic that light exerts in this extraordinary Granada patio house, the spacious bathrooms, its large kitchen with 3 windows, marble floors and the seduction of the simple wooden ceilings.. . and above all the jewel of the property: its charm. The indicated PVP does not include taxes or Deed expenses. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice.",True,good,False,2023.0,False,False,True,False,False,False,chalet,,"Carrera de la Virgen - Paseo del Salón, Granada","House in Calle Mirasol, 20",Premium,,,,,,Carrera de la Virgen - Paseo del Salón,,
100615516,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/46/9d/1093597118.jpg,0053-01521,78,850000.0,chalet,sale,451.0,False,5,3,"Camino Nuevo del Cementerio, 50",Granada,Granada,Realejo,es,37.169642,-3.585917,True,https://www.idealista.com/inmueble/100615516/,1409,"We present this exclusive and unique home, with a total of 451m2 built, with 5 bedrooms and 3 bathrooms, huge kitchen with pantry, 2 living rooms and terraces with impressive views of the city, magnificent qualities, heating, air conditioning, a spectacular wine cellar. in the basement with a fireplace and a second fully equipped kitchen with a wood-burning oven. Double door in the garage for vehicle entrance, it consists of a semi-basement, ground floor and upper floor, it is distributed as follows: The basement with living room, living room, bedroom, storage room, bathroom and boiler room. The other two for housing, distributing the living room, kitchen, hall, toilet, corridor, staircase and porch, two bedrooms and garage on the ground floor and two bedrooms, bathroom and corridor on the upper floor. A unique home with magnificent qualities, just a few minutes from the center and the surroundings of the Alhambra, with a quick entrance and exit from the city through the southern ring road. Do not hesitate to arrange your visit! The indicated PVP does not include taxes or Deed expenses. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold unfurnished (negotiable).",True,good,False,1885.0,False,False,False,False,False,False,chalet,,"Cuesta Escoriaza - Barranco del Abogado, Granada","House in Camino Nuevo del Cementerio, 50",Premium,,,,,,Cuesta Escoriaza - Barranco del Abogado,,
100436260,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/fd/02/1086004113.jpg,0053-01505,11,179000.0,chalet,sale,205.0,False,4,2,"Calle el Cuquillo, 1",Granada,Quéntar,,es,37.19343,-3.4643385,True,https://www.idealista.com/inmueble/100436260/,12023,"ALREADY UNDER CONSTRUCTION. DELIVERIES 12 MONTHS For lovers of the countryside, tranquility and an idyllic setting, fifteen minutes from the city center and 35 from the Sierra Nevada ski resort, these magnificent single-family homes are being built. Designed both to address the daily needs of a family, due to its proximity to the capital, and for ski lovers, since the distance and its strategic location favor the choice of going up to practice such a beautiful sport as staying in the ins and outs of the city.. . They are comfortable houses, with heating by solar panels, with parking for two vehicles and a ski or wardrobe room, large open rooms connected to both the kitchen and the front terrace. In addition to three bedrooms, you can choose a tower floor either as a bedroom or as a living room and terrace. Taxes not included in the price. Find out in detail about delivery times and conditions. We will schedule a meeting and visit the work.",False,good,False,873.0,True,False,False,False,False,False,chalet,,Quéntar,"House in Calle el Cuquillo, 1",Premium,,,,,,,,
101017038,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/af/a6/1107148577.jpg,0053-01578,42,159000.0,chalet,sale,97.0,False,1,1,"Calle Bolivia, 18",Granada,Ogijares,,es,37.1215812,-3.6301117,True,https://www.idealista.com/inmueble/101017038/,6800,"585m2 plot on the corner in the La Loma de Ogijares urbanization with a 95m2 house with porch and pool. The house is on one floor with a spacious living room with fireplace, kitchenette, bedroom and bathroom with exterior window and shower. The plot is located on a flat surface on the corner and with beautiful views of the Sierra Nevada. A few meters from the access to the highway and only 10 minutes from the center of the capital. With all kinds of services within reach; sports facilities, schools, health center, pharmacy, music training center.. . If you want to build the home of your dreams in a privileged environment, or enjoy that second residence in the countryside, this is yours. A plot with everything necessary for it, location, orientation and meters. Come and meet her and we will be happy to show her to you. The indicated PVP does not include taxes or Deed expenses. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture.",True,good,False,1639.0,False,False,False,False,False,False,chalet,,Ogijares,"House in Calle Bolivia, 18",Premium,,,,,,,,
100635766,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/3a/86/1094200405.jpg,0053-01529,58,230000.0,chalet,sale,96.0,False,2,2,"Calle San Juan de los Reyes, 115",Granada,Granada,Albaicín,es,37.1800857,-3.5895989,True,https://www.idealista.com/inmueble/100635766/,850,"In San Juan de los Reyes 115, next to the Chapiz slope and parallel to the Paseo de los Tristes, is this beautiful house of about 100 m2 built from the year 1910 completely renovated and rehabilitated in 2006.It consists of 2 floors, with two bedrooms, two bathrooms, a beautiful living-dining room and a large kitchen with a well-jar for drinking water. On the first floor we find a bedroom, bathroom, kitchen and patio.On the second floor there is a beautiful living-dining room with two balconies facing the street and the master bedroom with an en-suite bathroom.Fully furnished.Interior woodwork with shutters, covered with Arabic tiles, oak doors.Hot water and heating by electricity. Enjoy the charm of the Albaicín neighborhood, a 7-minute walk from Plaza Nueva in the center of Granada.Schedule your visit to buy the house of your dreams in an incomparable setting, at the foot of the Alhambra, next to the Albaicín and the Sacromonte without leaving the center of the capital. The house, rehabilitated and included in the Bajo Albaicín protection program, has many possibilities either as a habitual residence or tourist rental, in any case, to enter to live from the first moment. The indicated PVP does not include taxes or writing expenses.The surfaces expressed in this publication are descriptive and approximate.Prices may be subject to change without prior notice.",True,good,False,2396.0,False,False,True,False,False,False,chalet,,"Albaicín, Granada","House in Calle San Juan de los Reyes, 115",Premium,,,,,,,,
100635768,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/7d/82/1094200559.jpg,0053-01530,57,615000.0,chalet,sale,373.0,False,4,5,"Calle Cullar Vega, 19",Granada,La Zubia,Altos de la Zubia,es,37.1017651,-3.5825192,True,https://www.idealista.com/inmueble/100635768/,8522,"In one of the most sought-after areas of Granada, in the prestigious Altos de la Zubia urbanization, just 15 minutes from the capital, we find this exclusive 2020 single-family home, bordering the Sierra Nevada natural park.With wide panoramic views towards Granada and its surroundings. The house has a plot of 858 m2 and a total of 373 m2 built, distributed in three heights.With a beautiful entrance to the house, it allows us to see the entire building area, the garden and the pool in a panoramic way. On the main floor, we find a spacious hall with a storage area that leads to a large living-dining room with a kitchenette on the right, open to the outside through its large windows with views of the porch and the pool. The kitchen has a beautiful and modern design that integrates perfectly with the rest of the room.It has high-end paneled appliances hidden from view, a wine cellar and a large central island.From the kitchen we have access to the laundry room and a backyard with artificial grass that leads to a gym with a glass door.On the left side of the hall we find the rest area with three bedrooms, one of them en-suite with a dressing area, a modern bathroom and views of the pool area, and two additional double bedrooms and a shared bathroom. On the upper floor, accessed by a bright staircase with a glass and steel railing, presided over by a sloping ceiling, we find the most private area, with an office, a master bedroom with a dressing area and a spacious modern bathroom.The bedroom has a terrace with beautiful views, which will allow you to enjoy spectacular sunsets. In the semi-basement, parking for several vehicles with automatic doors, utility room, games and TV area, full bathroom, storage room. In the outdoor area it has a beautiful porch, saline water pool with lighting, garden and grass areas, a shed with a bathroom, a treatment plant and a storage area. Regarding the qualities, wood-imitation porcelain stoneware floors, smooth walls, some of them with beautiful decorative papers, panoramic security windows with double glazing and lift-and-slide, automatic thermal shutters and magnet doors. Regarding comfort, we have underfloor heating and cooling by aerothermal energy.Pre-installation of air conditioning and individual temperature control.Regarding security systems; Fire and window alarm with warning of opening and against blows.Security cameras by mobile control.Home Automation for Lighting.Softener.Hot water recirculation pump, fireplace, Wi-Fi intercom and mobile control.Outside television outlet.Plugs with USB port. Regarding its location, it is located in one of the most sought after areas of the Granada belt in the heart of the Sierra Nevada Natural Park in the upper area of La Zubia.Just 15 minutes from the city center, 40 minutes from the beach and 50 minutes from the Sky station, very well connected due to its quick access by highway and public transport. The town has all kinds of services; Shopping center, cinema, retail of all kinds, pharmacy, educational centers (primary school and two institutes), sports areas, parks... If you want an exclusive home to enjoy with family and friends, in a privileged environment, far from all pollution, be sure to come visit us and we will be happy to show it to you.Will not leave you indifferent. The indicated PVP does not include taxes or Deed expenses.The surfaces expressed in this publication are descriptive and approximate.Prices may be subject to change without prior notice.This house is sold without furniture.",False,good,False,1649.0,False,False,False,False,False,False,chalet,,"Altos de la Zubia, La Zubia","House in Calle Cullar Vega, 19",Premium,,,,,,,,
99973924,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/c1/cb/1063050992.jpg,0053-01451,31,240000.0,flat,sale,120.0,True,4,1,"Calle Manuel de Falla, 3",Granada,Granada,Figares,es,37.1704001,-3.6036089,True,https://www.idealista.com/inmueble/99973924/,891,"Housing on the 3rd floor very well located a few meters from Calle Recogidas, building with 2 elevators. The house has a spacious and renovated bathroom and a toilet. Option of two parking spaces in the same building in case you need them, both not included in the sale price of the house. Magnificent location with all services, metro stop, schools, shopping area, etc. a few minutes from Puerta Real and also from the exit to the highway. The indicated PVP does not include taxes or Deed expenses. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice.",True,good,False,2000.0,False,False,False,False,False,False,flat,,"Figares, Granada","Flat in Calle Manuel de Falla, 3",Premium,,,True,3,,,,
100865999,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/04/13/1101534080.jpg,0053-01555,50,370000.0,chalet,sale,487.0,False,3,2,"Vía, 43",Granada,Güéjar-Sierra,,es,37.1457742,-3.4255768,True,https://www.idealista.com/inmueble/100865999/,15724,"Are you looking to live in an idyllic environment, surrounded by trees and with beautiful views? Are you looking to start a rural tourism business in a privileged enclave? We present this beautiful farmhouse located in the municipality of Güejar Sierra, with quick access to the A-395 (Sierra Nevada highway), 20 minutes from the Sierra Nevada ski resort and 30 minutes from Granada. The farmhouse has 27,600 m2 of land and a beautiful stone and wood house distributed on the ground floor, first floor with sloping ceilings and basement, with a total of 337 m2 and 216 m2 of useful space. It is accessed by the old Güejar Sierra-Dornajo road and a 1km dirt track. On the ground floor we find a spacious living room with several spaces and a terrace with impressive views, a beautiful kitchen with an oven and a wood fire, a master bedroom with an en-suite bathroom and a complete guest bathroom. On the first floor, with sloping ceilings, are the 2 secondary bedrooms. Both floors occupy 199 m2 (useful 134 m2). In the basement with 138 m2 and useful 82 m2 we find a magnificent cellar and a large storage area with great potential to convert into a completely independent apartment. At the entrance of the house we find a front porch and in the living room a large terrace ideal to enjoy unforgettable evenings with beautiful views and total tranquility and privacy. The house is cared for in detail both in its construction, completely made of stone and wood and with an Arab covered roof, and in its decoration, with 3-layer climalit wooden doors and windows, sloping ceilings, exposed wooden beams, entrance door to the wooden house.. . It has oil heating. About 200 m2 from the main house we find an area of stables and a 148 m2 warehouse, which would also allow the possibility of converting it into a home and is also independent from the main construction. In the 27,600 m2 of green spaces of the farmhouse we find a large area of oak groves (300 un), 20 cherry trees, 70 apple trees, 3 walnut trees, a large area of grass and a spectacular lake that receives water from a spring. All irrigation areas have automatic irrigation. In summary, a jewel due to its location, charm and great business possibilities. We see it? The indicated PVP does not include taxes or Deed expenses. The surfaces expressed in this publication are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture.",True,good,False,760.0,False,False,True,False,False,False,chalet,,Güéjar-Sierra,"House in Vía, 43",Premium,,,,,,,,
100560749,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/e9/5f/1097423239.jpg,141,44,139000.0,chalet,sale,85.0,False,3,2,Calle Martinete,Granada,Huétor-Vega,,es,37.1465878,-3.5630578,False,https://www.idealista.com/inmueble/100560749/,4645,"MONTHLY RENT IN MARCH: €MONTH + ELECTRICITY + FINAL CLEANING. MINIMUM STAY OF ONE MONTH. If you are looking for a cosy property with all the comforts to enjoy an unforgettable holiday, you have come to the right place! This 80 square metre house divided into two floors is perfect for families and groups of friends looking for a quiet and comfortable place to stay. Moreover, thanks to its privileged location, you will be able to enjoy its proximity to the Sierra Nevada, only 20 minutes by car and 15 minutes by car from the centre of Granada.  One of the main attractions of this property is its proximity to the famous restaurant Arriaga, awarded with a Michelin star, to the city of Granada which is only 9 km away and to Sierra Nevada which is only 20 minutes away, where you can be skiing in one of the most famous ski resorts in Spain. If you are a lover of good gastronomy, you cannot miss the opportunity to enjoy a dinner in this prestigious establishment. But if you prefer more traditional options, you can also find several restaurants just a few metres from the house, where you can enjoy typical local dishes. Furthermore, if you are a sports fan, this property is also ideal for you. A few metres from the house you will find a tennis club and a football pitch where you can practice your favourite sport. And if you are travelling with children, just 800 metres from the house there is a children's playground where they can have fun and play in a safe and peaceful environment. But now let's talk about the house itself. On the first floor you will find a spacious living-dining room with a comfortable chaise longue sofa, a modern flat-screen television and a dining table that seats six. The kitchen is fully equipped with everything you need to prepare your meals, including an oven, microwave, hob, crockery, cutlery and all the necessary kitchenware. Also on this floor you will find a full bathroom with shower. On the first floor you will find the three bedrooms, all of them equipped with comfortable beds and wardrobes for you to store all your belongings. There is also another bathroom with shower. And so that you don't feel cold or hot, all the rooms have a fan and radiators. So that you don't have to worry about anything, we provide our guests with bed linen and towels. In addition, you will be able to use the internet/wifi for free during your stay. In short, this property is the perfect choice if you are looking for a comfortable, quiet and well located house to enjoy a holiday with family or friends, so don't hesitate to book it and live an unforgettable experience in this wonderful area! Special Offer In the winter month, from November to March, we offer a monthly price: month + electricity + final cleaning. Minimum stay 1 month. Minimum stay of 1 month, ask us!",True,good,False,1635.0,False,False,False,False,False,False,chalet,,Huétor-Vega,House in Calle Martinete,Premium,,,,,,,,
100646764,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/d8/34/1094506913.jpg,04353,14,150000.0,studio,sale,36.0,True,0,1,Zona baja,Granada,Sierra Nevada,Zona baja,es,37.0952605,-3.3981048,False,https://www.idealista.com/inmueble/100646764/,19974,"WONDERFUL STUDIO WITH MOUNTAIN AND VALLEY VIEWS IN A LUXURY BUILDING IN SIERRA NEVADA – WITH STORAGE ROOM FOR SKI AND SPA EQUIPMENT *** SPA WITH HEATED POOL, JACUZZI, SAUNA AND SOLARIUM *** *** PRIVATE STORAGE AREA FOR SKI EQUIPMENT *** Would you like to live in one of the best areas of Sierra Nevada, be one step away from the Ski School and the slopes, and yet enjoy a quiet and exclusive area? Do not wait more! This property offers you all of this and much more.Located in one of the best and most exclusive apartment buildings in Monachil, this charming studio enjoys privileged views of Plaza Maribel, the mountains and the valley, it is quietly located next to a ski slope on the edge of town, and without However, it enjoys easy and quick access on foot to the town and all its services.You will have at your fingertips all kinds of shops, bars and restaurants just a few minutes away.If this were not enough, across the street you have the HOTEL MARIBEL ****, the HOTEL EL LODGE *****, and a few meters away the SKI SCHOOL.The SOL MELIA HOTEL and its PARKING are also just a few minutes' walk away. This charming studio consists of a generous entrance hall and a spacious room that shares the LIVING ROOM, BEDROOM and fully equipped KITCHEN.The open-plan and modern bathroom has a shower tray and bidet.The property is sold fully furnished if required, and apart from having a table for diners, it also includes a nice BAR COUNTER, a generous closet to the ceiling, a sofa bed, and two bunk beds attached to the wall for your safety.The studio enjoys a very effective heating system and a large electric boiler to heat water, enough for a whole family.The studio includes a large 1m2 warehouse in a sheltered and comfortable area with heating, where you can store your ski equipment.The building is impeccably maintained and enjoys a luxurious spa with spectacular views of the valley and the ski slopes.It includes a large heated pool, a jacuzzi, sauna, Turkish bath, pressure showers, and rest area.From the spa you have access to the magnificent SOLARIUM from where you can enjoy those clear sunny days. *** FANTASTIC PROPERTY AS AN INVESTMENT OR SECOND HOME *** *** POSSIBILITY OF BUYING UNDERGROUND PARKING SPACE, OR SEASON PASS *** Don't pass up this unique property! Call us to request a visit. ESPAÑOL – ENGLISH – FRANÇAIS – DEUTSCH – NEDERLANDS – RUSSIAN - UKRANIAN In compliance with the decree of the Junta de Andalucía 218-2005 of October 11, clients are informed that notary, registry, ITP and financial expenses are not included in the price.",False,good,False,4167.0,False,False,False,False,False,False,flat,studio,"Zona baja, Sierra Nevada",Studio apartment,Premium,,,True,2,,,,
