propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.parkingSpacePrice,labels,newDevelopmentFinished
95394620,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/37/e0/937927654.jpg,VIL-TA211,71,,690000.0,chalet,sale,397.0,False,7,4,subdistrict Tafira,Las Palmas,Las Palmas de Gran Canaria,Tafira,es,Tafira,28.0528146,-15.4692017,False,https://www.idealista.com/inmueble/95394620/,8502,"Escape to paradise in this spacious family villa in a premium location.  You will love the exclusive location full of lush greenery and without direct neighbors for plenty of added privacy.  Enjoy easy access to all the best local and international schools, bus stop and amenities (supermarket, pharmacy, etc. )! The perfect investment opportunity, use this home as your residence and also enjoy the separate renovated apartment that could be used as a guest suite or rental unit. Plus, there’s so much extra space there’s even room to build another apartment by the garden or expand on the existing unit – the opportunities are endless!  It is e. g. possible to expand to a total of up to 9 bedrooms. In this moment the villa provides of 6 bedrooms, 4 bathrooms, office, dining room, large living room with chimney, 3 balconies, several terraces, lawn and a wonderful orchard. Double garage (52 sqm) for 2 cars and storage space. Possibility to build a swimming pool or jacuzzi on the lawn. The home is beautiful and offers a timeless modern design that is as comfortable as it is stylish. An effortless flow guides you through the living and entertainment spaces where you’ll love hosting friends and family. Plenty of warm natural light highlights the designer tile flooring and rich wooden details throughout.  Find even more entertainment space outside on your private balcony and quiet backyard where you can enjoy fruit trees and picturesque views of the Green Mountains and to the sea. Back inside, the private family spaces are equally as nice with spacious and comfy bedrooms and roomy bathrooms. Virtual Tour Apartment:  Virtual Tour Chalet:.",True,good,False,,1738.0,True,True,False,False,False,False,True,True,chalet,"Tafira, Las Palmas de Gran Canaria",Detached house,Premium,independantHouse,,,
94299438,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/9e/ca/885136358.jpg,10169-AH,20,2,96500.0,penthouse,sale,61.0,True,2,1,Los Dominguez,Las Palmas,Teror,Teror,es,,28.0585036,-15.5506143,False,https://www.idealista.com/inmueble/94299438/,13346,"Beautiful penthouse apartment in one of the best areas of Teror, Los LLanos. With an unbeatable location, with easy access to the main roads in the direction of Las Palmas, Arucas, Valleseco. Recently completely renovated. Equipped kitchen, wardrobes. Sold furnished. The windows are double glazed, tilt and turn and have new mosquito nets. Wooden beams in the dining room, stoneware floor imitating wood. It has its own terrace and private access. Roof and storage room. In front of the property there is a neighborhood parking. The private access staircase has an awning, specially designed for winter. It has wonderful views. Extremely quiet area and close to all public accesses, sports centers, swimming pool, school, pharmacy, supermarkets. Do not miss the opportunity to get this charming property at a competitive and affordable price. If you need help with financing, we can help you get it. With Best Credit we compare between several banking entities to obtain your best conditions. Do not hesitate!",False,good,False,False,1582.0,False,False,False,False,False,False,,,flat,"Teror, Teror",Penthouse in Los Dominguez,Premium,penthouse,,,
101094314,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/c6/46/1109894568.jpg,ANSABRI,61,bj,480000.0,countryHouse,sale,250.0,False,4,4,Calle Barranquillo de Dios,Las Palmas,Santa Brigida,San José de las Vegas-La Atalaya,es,,28.0284732,-15.4839108,False,https://www.idealista.com/inmueble/101094314/,11558,"Today I can offer a realy special house. Here you have views over the Atalaya and Valley until the sea and the terraces going on the south side with many sun. The architecture is very interesting. Everything is very light and airy, some of the rooms are very high and the whole house is divided by several mezzanines. This gives the house a large living space and three self-contained residential units. The house has 3 floors, each floor has its own entrance. The upper and middle floors are also connected by a sweeping staircase. The upper floor can be reached via the garage. The garage was converted in a kitchen. In addition, there are two large bedrooms, two full baths and a walk-in closet and a storage room on the upper floor. On the middle floor there is the large living room with fireplace with attached independent kitchen, pantry and dining room with access to the large terrace. There is another bedroom and bathroom on this floor. On the ground floor there is another large terrace with a small garden, a studio apartment with kitchen and bathroom and another separate large living room. Washing machine and garden tools are in a separate building. Due to its construction, the cottage is also suitable as a B&B.",False,good,False,,1920.0,False,False,False,False,False,False,,,countryHouse,"San José de las Vegas-La Atalaya, Santa Brigida",Village house in Calle Barranquillo de Dios,Premium,casaDePueblo,,,
98834538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/6c/b4/1025324435.jpg,r184,16,,310000.0,flat,sale,50.0,True,1,1,subdistrict Santa Catalina - Canteras,Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1414345,-15.4370227,False,https://www.idealista.com/inmueble/98834538/,1990,"The apartment is on the third floor, it has 46 square meters and is located on the seafront on the beautiful promenade of Playa de Las Canteras, Las Palmas, Gran Canaria. The views from the apartment are impressive over the pool, the sea and over one of the most beautiful promenades on the planet, the beach and the promenade of the capital of Gran Canaria, Las Palmas. The one-bedroom apartment with living room and kitchenette is equipped with ceramic hob, fridge and microwave. The Bello Horizonte building has a swimming pool and large terrace with views overlooking beach and atlantic ocean.",False,good,False,False,6200.0,False,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria",Flat,Premium,,,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",
99210474,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/4f/43/1113525589.jpg,OF0033-2847,44,,730000.0,chalet,sale,288.0,False,4,4,"Calle García Morato, 47",Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Altavista - Don Zoilo,28.1246626,-15.4355216,True,https://www.idealista.com/inmueble/99210474/,143,"Great semi-detached house with garden for sale in the Upper area of the city. On a 254 m2 plot, this house is distributed over three floors. With direct access to the garage, in the basement of 87 square meters the house also has an office, a cellar, a bathroom and a storage room. The main entrance on the ground floor leads to the hall, from which you access the living room, kitchen, a small room and a bathroom. From the kitchen there is also access to the garden, where we can enjoy a gazebo. The upper floor has the master bedroom with a balcony and en-suite bathroom and two other bedrooms plus a bathroom and two balconies from which you can enjoy wonderful views of the bay. Built with high quality materials, you can live with your family in a quiet neighborhood with all the services at your fingertips. The purchase and sale expenses are not included in the price.",False,good,False,,2535.0,True,True,False,False,False,False,True,True,chalet,"Altavista - Don Zoilo, Las Palmas de Gran Canaria","Semi-detached house in Calle García Morato, 47",,semidetachedHouse,,,
99868031,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/85/5c/1106393043.jpg,MF0033-2909,55,,1800000.0,chalet,sale,748.0,False,10,6,Calle Alfonso el Sabio,Las Palmas,Las Palmas de Gran Canaria,Centro,es,Ciudad Jardín,28.1189865,-15.4300387,False,https://www.idealista.com/inmueble/99868031/,793,"Probably one of the best located properties and in the best area of the city of Las Palmas de Gran Canaria, Ciudad Jardín, on the corner, overlooking the sea and surrounded by the largest green areas in the city, the Doramas Park and Gardens, Néstor Museum, Gardens and Hotel Santa Catalina and Pueblo Canario. On a 457 m2 plot and with a total of 486 m2 built on two levels, plus a parking floor. The property has an adjoining independent plot, where the old swimming pool of the family home was located, gardens, warehouse and leisure area with an area of 470m2 that are added to the previous ones, having a total of almost 1,000m2. This spectacular property is distributed as follows: FIRST FLOOR: entrance hall, large living-dining room that opens onto a large terrace with views of the Hotel Santa Catalina y Jardines, with the sea in the background, three double bedrooms, and one single, all of them with fitted wardrobes, the master bedroom with en-suite suite, an office and two more bathrooms, independent kitchen and utility room. A corridor runs through the central part of the house with large built-in wardrobes for storage. All the residences are exterior. SECOND FLOOR: a spacious double living-dining room that opens onto the large upper terrace, with the best views of the house, unobstructed views of the gardens and the sea as on the lower floor, surrounding the house three double bedrooms and one single, the main one with a bathroom en suite, all with built-in wardrobes, an office, two more bathrooms that serve the rest of the rooms and an independent kitchen. All the rooms open onto a large terrace that surrounds the entire house from east to west, making the most of the sunlight. Large windows in all rooms and surrounded by green areas, a very quiet and central area, in the heart of the city. GARAGE FLOOR: on the ground floor of the plot, with capacity for more than ten cars, storage room and toilet. All this defines it as a property with a lot of potential, very SPECIAL and UNIQUE, both for its strategic location and for its wide views. Information: The sale price does not include taxes of the transmission, notary fees, registration, or any other that according to law may correspond to the buyer.",False,good,False,,2406.0,True,True,False,False,False,False,True,True,chalet,"Ciudad Jardín, Las Palmas de Gran Canaria",Detached house in Calle Alfonso el Sabio,,independantHouse,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",
99476210,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8f/2a/33/1093140953.jpg,CS0033-2864,44,,498600.0,chalet,sale,354.0,False,6,2,Calle Lomo la Plana,Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Siete Palmas,28.0957523,-15.4551709,False,https://www.idealista.com/inmueble/99476210/,3604,"We offer this large semi-detached house for sale near Siete Palmas, located in a quiet area with all services nearby. The house is distributed as follows: We enter through the main door that leads to a spacious hall. From this point, we can go both inside and outside. The ground floor has a living room, bathroom, kitchen, dining room, reading corner and two bedrooms, one of them with an adjoining room, ideal for use as an office. The upper floor has two other large rooms, one of them with a connected room perfect for use as a dressing room. Both share a bathroom. All rooms are very spacious and bright. The house has an adjoining space of 146 m2 that is currently the garage. It needs reforms but it has a high potential, since due to the height of its ceilings, it can be very usable for mezzanines and a storage area. The exterior is one of its most remarkable points; a large wooden porch with barbecue, swimming pool, toilet and solarium, large and comfortable spaces to enjoy fun celebrations with family or friends. Without a doubt, living here is synonymous with well-being. Right in front we find one of the most prestigious educational centers on the island, the Arenas school. Other very useful services nearby such as a pharmacy, supermarkets, restaurants, entertainment for the little ones, etc. The qualities that this property offers you are two great advantages: its location and characteristics give you the tranquility you deserve and the opportunity to have a spacious house with a pool in the city, without having to go far, with everything just a few minutes away.",False,good,False,,1408.0,True,True,False,False,False,False,True,True,chalet,"Siete Palmas, Las Palmas de Gran Canaria",Semi-detached house in Calle Lomo la Plana,,semidetachedHouse,,,
100297187,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/81/17/1076722418.jpg,MB0033-2991,54,6,985000.0,duplex,sale,164.0,True,4,4,Calle Francisco Gourié,Las Palmas,Las Palmas de Gran Canaria,Vegueta - Triana,es,Triana,28.1066872,-15.4176601,False,https://www.idealista.com/inmueble/100297187/,2615,"Beautiful penthouse on Calle Mayor de Triana, in Las Palmas de Gran Canaria. A mixed-use, modern and balanced building, located in the heart of Triana on the pedestrian street and close to Parque San Telmo. With general access from Fco street. Gourié, its generous and imposing design, has turned this building into an urban icon of the new Canarian architecture. The house is developed on 2 levels and is located on the top floor of the Dunas Triana building, which has a 24-hour security and doorman service. Access to the different homes on this exclusive residential floor is from an impressive common hall, illuminated from above. by a huge skylight that bathes a charming zen garden in light. The access floor or main floor, with a surface area of 133 m², contains all the main uses of the house: Large entrance hall, modern glazed kitchen, good dining room, spacious living room with direct window to Triana street. A side corridor accompanied by a beautiful landscaped and glazed patio, which fills the route with nature and distributes two spacious, well-lit bedrooms with high ceilings, a very well-equipped bathroom; Arriving at the façade, there is the master bedroom with a large en-suite bathroom and windows overlooking Triana street. A modern and light wooden staircase leads us to the upper floor of the house, where we find a huge living room of more than 30 m², currently used as an office, with its own interior toilet; another outside toilet and all surrounded by various terraces of 45 m² in total, for private use of the house, which allow you to develop a variety of outdoor activities, enjoying the sky at all times and impressive views over the traditional city of Las Palmas, the Triana neighborhood and in the distance the unique buildings of Los Riscos. The combination of noble and elegant materials, natural textures and overhead lighting fill interiors with light and provide an inimitable feeling of intimacy and comfort. The house is also sold with two parking spaces and two storage rooms, located on the ground floor of the same building and directly connected to the floor by several elevators. Feel the luxury of living in the heart of the city of Las Palmas where architecture, culture, commerce, restaurants and the best cosmopolitan atmosphere: playful and professional are perfectly combined. Contact me, request your visit and feel its potential.",False,good,False,True,6006.0,True,True,False,False,False,False,True,True,flat,"Triana, Las Palmas de Gran Canaria",Duplex in Calle Francisco Gourié,,duplex,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",
90687940,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/c7/86/1074250295.jpg,AL0033-1557,40,,585000.0,chalet,sale,398.0,False,11,3,Calle de López Botas,Las Palmas,Las Palmas de Gran Canaria,Vegueta - Triana,es,Vegueta,28.0984861,-15.4142359,False,https://www.idealista.com/inmueble/90687940/,3525,"Revised price! Excellent opportunity. The Vegueta neighborhood is the founding nucleus and old quarter of the city of Las Palmas de Gran Canaria. Historic buildings, squares, museums and a more than remarkable cultural and gastronomic offer make Vegueta the ideal place to reside. Living here is synonymous with quality of life, as well as an enormous privilege. Now you have the excellent opportunity to reside in this historic neighborhood, in this fantastic two-story Canarian house, located on the well-known López Botas street, between Plaza de Santo Domingo and the Canarian Museum. Brightness, wide spaces and many possibilities make this property the ideal home for you and your family. A spacious and elegant office, where noble woods predominate, opens the way to the interior of the house through a spectacular typical Canarian patio, which provides the house with natural light in all its rooms. It consists of two floors and almost 400 m2, with ten rooms, two bathrooms, a toilet and a kitchen. High ceilings, arches, wooden floors and lots of light make the main room the ideal place to enjoy pleasant moments with family and friends. It also has a large walkable roof terrace with access from the inside with a large laundry room. Ideal as a habitual residence or as a small charming hostel or urban hotel. Do not miss the opportunity and request more information. Expenses and taxes derived from the sale are not included in the price.",False,good,False,,1470.0,True,True,False,False,False,False,,,chalet,"Vegueta, Las Palmas de Gran Canaria",Detached house in Calle de López Botas,,independantHouse,,,
99139043,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/a8/53/1110659171.jpg,MG0033-2839,46,,220000.0,chalet,sale,225.0,False,6,3,Firgas,Las Palmas,Firgas,,es,,28.1231736,-15.5591324,False,https://www.idealista.com/inmueble/99139043/,12049,"Don't look at the furniture, look at the large spaces, great rooms and light... ! Now that you have put yourself in the situation: House for sale in Firgas, with beautiful views and terraces. Located in a residential area, aptly named Buen Lugar, we find this house that reveals the history of a family, for which this house has become great and wants to make way for new stories and experiences. The house is divided into two houses, differentiated, in fact they have a horizontal division, each of them has three bedrooms. On the ground floor, the house is larger, it has 135 meters, in which we are received by a large distributor, which causes the house to have no corridors, from it, we can move to any room, all very bright, with windows to the Outside, on this floor we have a bathroom, and obviously there is the garage, which is for one car. Going up the stairs, we can access the house that is on the top floor, or the terrace and roof terrace. This house is also spacious, it has almost 90 meters, here we are greeted by the very large kitchen, with a bar, which can be a kitchen-living room or kitchen with a dining room, the views are unobstructed and the area is very sunny. Upon entering the house, we access a living room and from there to the bedrooms and bathroom, the main one with a built-in bathroom, from the landing through which this house is accessed, we can access the terrace and laundry rooms, and from there to the roof, all very open and sunny. In the house you can breathe good vibrations, a clean and fresh environment. It is an area with few neighbors, 25 minutes from the capital... Do you dare to come see it?",False,good,False,,978.0,True,True,False,False,False,False,True,True,chalet,Firgas,Detached house,,independantHouse,,,
85982342,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/47/e0/1100311319.jpg,MG0033-1335,46,,310000.0,chalet,sale,336.0,False,6,3,Firgas,Las Palmas,Firgas,,es,,28.1092993,-15.5622113,False,https://www.idealista.com/inmueble/85982342/,12453,"Are you looking for a large home, where two families can live, or do you need a lot of space? It's here. Great home with a large garage, for up to 6 cars. Storage space, storage room, cistern and nice hall at the entrance to the house. On the main floor, you have a large living room with a balcony and beautiful views of the sea. Spacious bedrooms and a very bright central patio, through which you continue to the bedroom area. Spacious and also bright kitchen, which you can open more and communicate with the living room, in a very small investment you can leave about 80 open meters inside the house itself. What do you think? We also have a side garden, with a kitchen area, barbecue and space for plants. And, to end the description, on the top floor, a large space, which is like an annex apartment, although it may well be a second penthouse-type home, with a large terrace, in a loft. Apart, walkable roof terrace with views.",False,good,False,,923.0,True,True,False,False,False,False,True,True,chalet,Firgas,Detached house,,independantHouse,,,
97303801,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/44/cd/1046813573.jpg,NV - 164700,22,5,375000.0,flat,sale,117.0,True,3,2,"Eduardo Benot, 25",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1445848,-15.4298865,True,https://www.idealista.com/inmueble/97303801/,2421,"GILMAR offers you this spacious and bright flat located on the isthmus of Las Canteras, a stone's throw from the beach of the same name and considered an emblem of the island and one of the twenty-five best urban beaches in the world by National Geographic. Its promenade has become a leisure area where you can enjoy wide promenades with an infinity of cafés, terraces, a varied selection of international restaurants and an infinity of services such as a supermarket, small shops and a pharmacy. The property, on the fifth and last floor and east facing, enjoys views of the ""Poema del Mar"" aquarium and cruise port and has plenty of light from the early hours of the morning. Its location makes it excellent both at the entrance and exit of the isthmus of Las Canteras, either towards the Avenida Maritima or towards Albareda street.  It has a large living room, two bedrooms with spacious built-in wardrobes (originally there were three bedrooms with the possibility of having them again), a kitchen refurbished a few years ago with exquisite taste and two complete bathrooms. It also has the use and enjoyment of a terrace area just above the property. All this with the convenience of having a garage and storage room in the basement. Don't miss the opportunity to live in one of the most sought-after areas of the city. The information given is for information purposes only and may be subject to errors or involuntary omissions. The expenses related to the sale are not included in the sale price.",True,good,False,True,3205.0,True,True,False,True,False,False,True,True,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Flat in Eduardo Benot, 25",,,,,
94730170,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/3c/32/900374144.jpg,EG - 164171,26,,438000.0,chalet,sale,204.0,False,4,3,"Calle Real de Coello, 17",Las Palmas,Santa Brigida,Monte Lentiscal-Las Meleguinas,es,,28.0468767,-15.4745856,True,https://www.idealista.com/inmueble/94730170/,9317,"Gilmar puts at your disposal on this occasion this fabulous semi-detached house on Mount Lentiscal, with a garden and views of the Bandama mountain. Ready to move into and with very good communication with the ring road as well as with public transport, access on foot to restaurants, supermarkets, etc. The house can be accessed both through the main hall and through a direct service access to the kitchen. The distribution of the chalet dedicates the upper floors to rest with its three bedrooms, one of them with a terrace, plus the independent Suite in the attic. The main floor is divided into a living room with parquet flooring and a comfortable kitchen with various environments and access to the garden. In the garden, together with the barbecue area we find an office or games room separated from the house as well as a laundry room. The approximately 150 square meters of exteriors house another very pleasant corner in the front area of the property where you can enjoy the beautiful sunsets of Monte Lentiscal. It is located in a cul-de-sac that provides a plus of tranquility for a large family looking for a comfortable home to live in.",True,good,False,,2147.0,True,True,False,False,False,False,True,True,chalet,"Monte Lentiscal-Las Meleguinas, Santa Brigida","Semi-detached house in Calle Real de Coello, 17",,semidetachedHouse,,,
96228855,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/b6/5a/946119772.jpg,EG - 168378,39,,1350000.0,chalet,sale,567.0,False,5,5,"Calle Rosales, 6",Las Palmas,Las Palmas de Gran Canaria,Tafira,es,Tafira,28.0503165,-15.4721818,True,https://www.idealista.com/inmueble/96228855/,8872,"Gilmar offers you this exclusive single-family home in one of the best areas of Monte Lentiscal, just ten minutes by car from the center of Las Palmas de Gran Canaria. The ground floor has 198 square meters distributed in a hall, several lounges, dining room, office, kitchen, pantry, utility room and service area. The night area is located on the upper floor and has three double bedrooms and an office. The 198 square meters of the basement floor have been allocated to an independent apartment with two bedrooms, kitchen, living room, bathroom and where the garage is also located.",False,good,False,,2381.0,True,True,False,False,False,False,True,True,chalet,"Tafira, Las Palmas de Gran Canaria","Detached house in Calle Rosales, 6",,independantHouse,,,
