propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,hasLift,labels,detailedType.subTypology,parkingSpace.parkingSpacePrice
87024037,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/80/19/76/709003554.jpg,1909002,29,,2200000.0,chalet,sale,583.0,False,5,5,Sa Torre,Balears (Illes),Llucmajor,Sa Torre,es,,39.4356755,2.7520817,False,https://www.idealista.com/inmueble/87024037/,17268,"In the municipality of Llucmajor and just 30 km from the capital, there is one of the most interesting enclaves in all of Mallorca, Cap Blanc, a magical place where the island meets the Mediterranean with its emblematic lighthouse presiding over fascinating cliffs. At a short distance and located in a residential area surrounded by nature, golf and white sand beaches with endless water activities and commercial premises very close, is this large house of marked Mediterranean identity, comfortable and overflowing with personality that also has license to rent it on vacation.    On a magnificent plot of 1,825 m2 just 100 meters from the sea with incredible exteriors of a large pool of 60 m2 with barbecue, extensive gardens, porches with rest areas and outdoor dining rooms in addition to terraces that give us splendid views of the sea and magical sunsets , the house rises with 583 m2 developed on 2 levels with spacious and bright spaces but full of warm notes. In addition, an independent house has been created as a private corner by the pool.    Arranged with 5 large bedrooms with fitted wardrobes and 5 bathrooms, four of them en suite, the house welcomes us with a large hall that distributes the house in a large shared space by living room, living room with fireplace and dining room where the light It flows in and with direct access to the magnificent exteriors where, under the intensity of the sun, share time, joy and conversation. The kitchen has been conceived as a large independent space but connected to the living-dining area thanks to the sliding door that opens completely. It comes fully equipped, equipped with a central island and with large storage space as well as a daily eating area. A generous laundry area, a double bedroom and a bathroom complete this floor.    The upper level is dedicated to the rest area, with the remaining 4 bedrooms, the main one of which is provided with dressing room and exit to an upper terrace as a fantastic outdoor sea viewpoint.    The house also offers us a double garage.    “A paradise of calm where you can admire a beautiful sea landscape surrounded by all the comforts”.    FEATURES:    -Air conditioning cold / heat ducts, fireplace, fitted wardrobes, whirlpool, dressing room, laundry.  -An independent kitchen furnished and equipped.  -Terraces, porches, garden, pool, barbecue, automatic irrigation.  -HAS A LICENSE FOR VACATION RENTAL.    LOCATION:    -Views to the sea, 100mts from the beach, near restaurants, close to commercial premises, next to golf, 20 min from Palma, 15 min. From the airport.",False,good,False,3774.0,False,False,False,False,False,False,True,True,chalet,"Sa Torre, Llucmajor",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
100712874,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/f1/dd/1097014442.jpg,45058,20,4,655000.0,flat,sale,135.0,True,4,2,subdistrict La Missio - Mercat,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Missio - Mercat,39.5783361,2.6505506,False,https://www.idealista.com/inmueble/100712874/,971,"Flat near hacienda, Approx. 135,32m2, living-dining room, fully fitted kitchen, 4 bedrooms with wardrobes, 2 bathrooms, 1 en suite, air conditioning, double glazing, balcony, laundry room, 1 optional parking space.",False,good,False,4852.0,False,False,False,False,False,False,True,False,flat,"La Missio - Mercat, Palma de Mallorca",Flat,Premium,True,,,40000.0
35226305,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/26/ea/177005789.jpg,39533,16,1,1600000.0,flat,sale,480.0,True,5,5,subdistrict Paseo Marítimo,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Paseo Marítimo,39.5664656,2.6330553,False,https://www.idealista.com/inmueble/35226305/,1506,"Renovated flat in seafront Paseo Marítimo with private terrace of approx. 180 m2, Total 480m2 approx built of which 320m2 constr. aprox of housing and 160m2 of terrace on the floor. , living room of 100 m2 approx. with fireplace, fitted kitchen with granite countertops, 5 double bedrooms, 4 bathrooms en suites, toilet, air conditioning hot/cold, heating, marble floors, terrace of 160m2 approx. , 2 garage parking spaces, storage room, community pool, sea view. Completely renovated with top quality material.",False,good,False,3333.0,False,False,False,False,False,False,True,True,flat,"Paseo Marítimo, Palma de Mallorca",Flat,Premium,True,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
97404704,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/11/2c/1092325828.jpg,44576,13,5,370000.0,flat,sale,55.0,True,1,1,Santa Ponça,Balears (Illes),Calvià,Santa Ponça,es,,39.514644,2.4798244,False,https://www.idealista.com/inmueble/97404704/,15832,"Completely refurbished flat with spectacular sea views, Spacious living-dining room, modern fitted kitchen, 1 bedroom with wardrobes, terrace of approx. 10m2, 1 parking space, spectacular sea views.",False,good,False,6727.0,False,False,False,False,False,False,True,True,flat,"Santa Ponça, Calvià",Flat,Premium,True,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,
100835490,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/5a/6f/1100502289.jpg,45069,16,1,585000.0,flat,sale,93.0,True,3,2,Santa Ponça,Balears (Illes),Calvià,Santa Ponça,es,,39.4999761,2.4681373,False,https://www.idealista.com/inmueble/100835490/,17423,"Flat in Santa Ponça with sea views, Living/dining-room with fireplace, open plan fitted kitchen, utility room, 3 double bedrooms with built-in wardrobes, 2 bathrooms, 1 en suite, parquet and stoneware floors, air conditioning hot/cold, terrace of approx. 15m2, sea views.",False,good,False,6290.0,False,False,False,False,False,False,,,flat,"Santa Ponça, Calvià",Flat,Premium,False,,,
98574648,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/68/fd/1016828372.jpg,44783,19,bj,1300000.0,flat,sale,249.0,True,4,2,subdistrict Sant Jaume,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,Sant Jaume,39.57355,2.6508975,False,https://www.idealista.com/inmueble/98574648/,443,"Flat of 249m2 in area San Nicolás, Approx. 249m2, spacious living-dining room of 60m2, large fitted kitchen with dining area, 4 bedrooms, 2 bathrooms, laundry room, terracotta floors, sandstone, visible beams, heating, terrace, 2 garage spaces and storage room.",False,good,False,5221.0,False,False,False,False,False,False,True,True,flat,"Sant Jaume, Palma de Mallorca",Flat,Premium,False,,,
92756120,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/cd/5a/1042384258.jpg,43869,14,bj,260000.0,flat,sale,90.0,True,3,2,subdistrict Zona Colegios - Son Moix,Balears (Illes),Palma de Mallorca,La Vileta - Son Rapinya,es,Zona Colegios - Son Moix,39.5843579,2.6189403,False,https://www.idealista.com/inmueble/92756120/,3138,"Ground floor apartment refurbished, Living-/ dining room, fully fitted kitchen, 3 bedrooms, 2 bathrooms, 1 en suite, porcelain floors, air conditioning hot/cold, storage room.",False,good,False,2889.0,False,False,False,False,False,False,,,flat,"Zona Colegios - Son Moix, Palma de Mallorca",Flat,Premium,False,,,
92029114,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/d7/d7/829034382.jpg,2011022,24,,2700000.0,countryHouse,sale,300.0,False,4,3,Bunyola,Balears (Illes),Bunyola,,es,,39.6994115,2.7010183,False,https://www.idealista.com/inmueble/92029114/,15076,"Being able to live in a haven of peace in the heart of the Sierra de Tramuntana and appreciate the fantastic unobstructed views of the entire mountain to the sea with the beautiful town of Bunyola at the foot, is a privilege that will be enjoyed by those who reside in this traditional estate, a house to enjoy it with family and friends where a restoration work has been carried out keeping great respect for the original structure but adapting its charm to the life we want today, investing in facilities and comfort. It rises within a field of 12.000 m2, where you can enjoy the 300 m2 of terraces with a large pool surrounded by a large area of hammocks for sunbathing and gardens where you can breathe in all that natural atmosphere that is enjoyed outside. The house occupies 160 m2 with a fantastic south orientation that floods it with all the Mediterranean light. With an aesthetic linked to traditional Mallorcan architecture using solid natural materials that are perfectly integrated into the environment such as stone and wood as well as typical construction elements of these houses, exposed beams, arches, sloping ceilings.. . the house is distributed over 2 floors and has 4 bedrooms and 3 bathrooms. On the entrance level, a large double-height living-dining room dominated by a large stone fireplace as a source of heat and a meeting point in the living room welcomes us. The fully equipped kitchen is separate, spacious and bright and is adjacent to the dining area. A bedroom and a 1 bathroom complete this floor. On the upper level is the rest area, with the remaining 3 bedrooms equipped with built-in wardrobes, the main one having access to a private terrace from where the views are more impressive. On this level there are also 2 bathrooms and an open space that has been used as a work and study room. The property has parking and laundry area. Also note that it also has a vacation rental license. ""The perfect refuge when what you want is to disconnect"" CHARACTERISTICS: -Air conditioning hot / cold, fireplace, fitted wardrobes, laundry. -Independent equipped kitchen -Terraces, porches, gardens, swimming pool, parking. -License for vacation rental LOCATION: -Unobstructed views, mountain views, partial sea views, close to restaurants, close to shops, 20 km from Palma.",False,good,False,9000.0,False,False,False,False,False,False,True,True,countryHouse,Bunyola,Estate,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",countryHouse,
100275629,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/9e/e8/1075966016.jpg,2301002,24,,4500000.0,chalet,sale,626.0,False,5,6,Costa de la Calma,Balears (Illes),Calvià,Costa de la Calma,es,,39.5245003,2.48331,False,https://www.idealista.com/inmueble/100275629/,15158,"Situated in an exclusive and quiet residential area of Santa Ponsa, only a few minutes' drive from several beaches, restaurants, supermarkets and all amenities. The golf courses of the area as well as the marinas of Port Adriano and Puerto Portals are also within easy reach. The city of Palma can be reached in only 20 minutes. This villa captivates with a very special design. It disposes of a spacious living/dining room with open kitchen and 5 double bedrooms with bathrooms en suite. The interior is tastefully furnished with restored antique barber chairs and other collector's items which give the villa a special touch. The chill-out area on the terrace can be extended by sliding the windows and joins the 152 m2 living room. In the 6m x 9m swimming pool there are Balinese beds, perfect for enjoying summer days with family and friends, with a large and spectacular glass jacuzzi and water cascade. There is also a large gym and sauna. Extras such as Sonos sound system throughout the house, air conditioning hot/cold, underfloor heating, unique lighting, garage for four vehicles, etc. guarantee the highest quality of life, luxury and comfort in this stunning villa perfect for holidays or year-round residence. FEATURES: -Air conditioning hot/cold, underfloor heating, Sonos sound system. -Open plan fitted kitchen. -Terraces, garden, swimming pool, barbecue, jacuzzi, garage for 4 cars, parking for 2 cars. -Fitness room LOCATION: -Views to green landscape, close to restaurants, close to shops, close to golf, 5 min. to Port Adriano, 10 min. to Puerto Portals, 20 min. to Palma.",False,good,False,7188.0,False,False,False,False,False,False,True,True,chalet,"Costa de la Calma, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
99237032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/79/9a/1037443980.jpg,44875,12,1,230000.0,flat,sale,125.0,True,3,1,subdistrict Camp Redo,Balears (Illes),Palma de Mallorca,Son Oliva - Plaza Toros - Camp Redó,es,Camp Redo,39.5874455,2.6449119,False,https://www.idealista.com/inmueble/99237032/,2034,"Ocimax-S'Escorxador area. Approximately 125m2 apartment with a 15m2 terrace. House of approximately 125 m2 with a spacious living room, furnished kitchen, 3 double bedrooms, closets, full bathroom, terrace and balcony. This apartment is located in a neighborhood with all the services of bakery, supermarket, bar... Finca with elevator. It is close to a shopping center and it is an area with all the services of a supermarket, bar, pharmacy, schools. It is in a very well connected area.",False,good,False,1840.0,False,False,False,False,False,False,,,flat,"Camp Redo, Palma de Mallorca",Flat,Premium,True,,,
99319380,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/03/af/1100069042.jpg,44879,17,2,400000.0,flat,sale,96.0,True,3,2,subdistrict Son Armadams,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Son Armadams,39.5740136,2.6335759,False,https://www.idealista.com/inmueble/99319380/,1503,"Spacious flat, completely refurbished in close to tennis court, Spacious living-dining room of 25m2, fully fitted kitchen, laundry room, 3 double bedrooms, wardrobes, 2 bathrooms, parquet floors, double glazing, air conditioning, heating by radiators. Very luminous.",True,good,False,4167.0,False,False,False,False,False,False,,,flat,"Son Armadams, Palma de Mallorca",Flat,Premium,True,,,
86179922,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/5e/48/685669612.jpg,42953,20,1,3000000.0,flat,sale,350.0,True,6,2,subdistrict La Missio - Mercat,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Missio - Mercat,39.5780249,2.6519984,False,https://www.idealista.com/inmueble/86179922/,949,"Apartment of 350m2 approx. in Emblematic Building Spacious living room, room with fireplace, high ceilings, large furnished kitchen with dining area, 6 bedrooms, old north wood, heating, very bright. Cataloged building.",False,good,False,8571.0,False,False,False,False,False,False,,,flat,"La Missio - Mercat, Palma de Mallorca",Flat,Premium,True,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
95592552,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/54/88/922783435.jpg,2110011,26,,8600000.0,chalet,sale,606.0,False,5,6,El Toro,Balears (Illes),Calvià,El Toro,es,,39.4901752,2.4820168,False,https://www.idealista.com/inmueble/95592552/,16909,"The Mediterranean takes over the entire landscape surrounding this sensational newly built villa situated on the seafront of a privileged location on the southwest coast of Mallorca, Puerto Adriano, one of the most modern and luxurious marinas where you can find exclusive gastronomic proposals, boutiques with the best brands and unique settings for the practice of nautical sports, all of this next to the coastal town of Santa Ponsa and only 20 minutes away from Palma.    On a plot of 1.006 m2, the excellent property is built with a perfect avant-garde and technological architecture. In its 606 m2 of new construction with first class qualities and the most modern finishes, the ""art of living well"" is pursued, where the most important thing is comfort and a purely Mediterranean lifestyle, concepts that are reinforced by the magnificent exteriors with swimming pool and garden areas that offer relaxation and spectacular views of the sea.    This exclusive property has been designed on two floors connected by lift, with 5 spacious bedrooms and 6 complete bathrooms, most of them en suite and all of them full of design, views and light. The master bedroom is an elegant space with fireplace, large dressing area and absolute privacy only invaded by the spectacular sea and harbour views. The large open-plan living-dining room with integrated kitchen has different porches and terraces to which it opens up through large windows that allow the beautiful sea landscape to enter the interior, making it one of the great attractions of the house.    It is worth mentioning that the house has a garage with capacity to comfortably house 2 cars and has a patio, gymnasium, sauna and guest flat.    FEATURES:    -Air conditioning hot/cold, underfloor heating, lift.  -Integrated fitted kitchen, laundry room.  -Terraces, porches, garden, swimming pool, garage, gym, sauna, patio, guest flat.    LOCATION:    -First sea line, sea views, next to marina, next to beach, shops, restaurants, sports and leisure activities, 5 min. from Santa Ponsa, 20 min. from Palma.",False,good,False,14191.0,False,False,False,False,False,False,True,True,chalet,"El Toro, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
