propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice,newDevelopmentFinished
101143919,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/cb/38/1111642440.jpg,SI1741,29,1,164300.0,flat,sale,55.0,True,1,1,"Cuesta del Palmar, 34",Málaga,Alhaurín de la Torre,Alquería-Torrealquería,es,,36.6754064,-4.598233,True,https://www.idealista.com/inmueble/101143919/,16580,"Impeccable and comfortable 55 m2 built apartment with its own terrace, community pool and many other facilities. This apartment is located in the prestigious Sol Andalusí Resort, surrounded by beautiful natural landscapes and which offers swimming pools, gym, a restaurant, various sports facilities, a children's area, large gardens, 24-hour security, medical assistance, etc. The distribution of the apartment is quite well achieved, with excellent finishes and equipment. It consists of a living room - dining room with direct access to the terrace, kitchen, a bedroom with fitted wardrobes and a family bathroom with shower. The orientation of the apartment is south, the windows are Climalit with shutters, it has split-type air conditioning (hot and cold) and the water heater is electric. It also has a garage space. Privilegedly located 5 minutes from Alhaurín de La Torre and Pinos de Alhaurín, less than 20 minutes from Cártama and the airport, and 30 from the center of Malaga. The apartment has a tourist license.",False,good,False,True,2987.0,False,False,False,False,,False,False,True,True,flat,,"Alquería-Torrealquería, Alhaurín de la Torre","Flat in Cuesta del Palmar, 34",Top,,
100216833,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/b6/b9/1075101203.jpg,C-1497,20,1,129000.0,flat,sale,63.0,True,3,1,"Plaza DE ANDALUCÍA, 5",Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6245319,-4.498691,True,https://www.idealista.com/inmueble/100216833/,12780,"69 m2 apartment to reform, 3 bedrooms, bathroom, living room, independent kitchen, terrace glazed. Property of bank origin. Sale mode bid until 02/01/23. Located a few minutes walk from the beach, restaurant, leisure and shopping area, next to the Torremolinos train station, which will allow you to be within reach of nearby towns, as well as just 20 minutes from the capital. Consult without obligation. In compliance with the decree of the Junta de Andalucía 218-2005 of October 11, clients are informed that notary, registry and I. T. P. expenses are not included in the price. We remind you that as a consumer you have the right to be informed and to deliver the corresponding informative documentation, as the case may be, based on the provisions of Decree 218/05 of October 11 that regulates the Regulation of Consumer Information in the purchase -sale and lease of homes in Andalusia. "". "" Request a visit and one of our advisors will accompany and guide you free of charge throughout the purchase process. In addition, if you need to finance the purchase of this property, we have an agile and experienced mortgage advice department to offer you the best mortgage advice in a close and free way. market financing. We inform you that our agency fees are already included in the sale price, for which you should not pay any type of expense for management or real estate advice. And that in compliance with the Decree of the Junta de Andalucía 218/2005 of October 11, it is reported that the notary, registration, ITP and other expenses inherent to the sale are not included in the price.",True,good,False,True,2048.0,True,False,False,False,,False,False,,,flat,,"Manantiales - Estación de Autobuses, Torremolinos","Flat in Plaza De Andalucía, 5",Top,,
90644580,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/be/8c/795134175.jpg,trv-285-adv,51,,700000.0,chalet,sale,215.0,False,4,3,Calle Leoni Benabú no number s/n,Málaga,Málaga,Este,es,Pinares de San Antón,36.7340902,-4.3572823,True,https://www.idealista.com/inmueble/90644580/,5877,"Exclusive home located in the Reserva de San Antón urbanization, a closed residential complex of single-family homes, with private security (Prosegur) 24 hours a day and located in the prestigious area of Pinares de San Antón. The entire urbanization is surrounded by natural areas of vegetation and protected trees, which give it a lot of tranquility and independence, as well as panoramic views of the sea. Another value to highlight of the urbanization is its communication, since despite its situation in a natural environment and its consequent privacy, it is located three minutes by car from one of the main commercial areas of the capital and the beach, a ten minutes by car from the city center and a few from the Rincón de la Victoria shopping center. It also has public transport with line 29 of municipal buses and direct access to the Mediterranean highway. The urbanization has large community gardens, two swimming pools, a paddle tennis court, a sports area with a grass football court, a small basketball court and a games area. The house has an elevator for four people The property is distributed in: Torreón Plant: There is the entrance hall to the house as well as a private parking area (40m2) with space for two large cars, a covered storage room / clothesline and a large 25 m2 terrace that has a large pergola area and fantastic views Sea. Floor 1: Master bedroom with en-suite bathroom (with bathtub and separate shower), dressing room and terrace, two bedrooms with built-in wardrobes and another bathroom, all with sea views. Floor 0: Living room with fireplace, kitchen with island, office and pantry, a bedroom with a built-in wardrobe, a bathroom with shower. Both from the living-dining room and the kitchen there is access to a magnificent 29m2 porch and the 34m2 private garden. All materials are top quality, hot / cold air conditioning in all rooms, electric shutters, laminated flooring finished in oak, armored door, thermo acoustic glazing with air chamber and access gate to private motorized parking. Visit her without commitment!",False,good,False,,3256.0,False,False,False,False,,False,False,True,True,chalet,terracedHouse,"Pinares de San Antón, Málaga",Terraced house in Calle Leoni Benabú no number s/n,Top,,
99141324,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/9d/12/1034882147.jpg,STRANDP1003,45,,1890000.0,chalet,sale,744.0,False,6,5,Calle de la Jara,Málaga,Benalmádena,Montealto,es,,36.5996977,-4.5523048,False,https://www.idealista.com/inmueble/99141324/,17869,"Your own private paradise, Villa Palmeras, in the middle of Costa del Sol. This property hides a huge amount of wonderful details. The entrance floor has a large hall, dining room, a kitchen, a utility room, lots of terrace space, a large courtyard, a two-car garage and an entrance to the north wing of the building, which has a huge suite with its own bathroom, a walk-in closet and its own terrace. There are 5 bedrooms on the ground floor, each with their own bathroom. In addition, there is one separate room, as well as a bathroom for guests and, of course, access to the pool area. You will not have a sense of being cramped in this place. Inside and out you have a lot of space everywhere. The plot is a so-called double plot. The orientation of the house is towards the south and the swimming pool area gets sun all day. The pool is lit, so it's amazing even at dusk, and there's also a separate shower. The building is in very good condition, as a large amount of money has been spent on renovations and upgrades. There is a wonderful, well-maintained garden with an automatic irrigation system. The location is peaceful, there is a supermarket and schools nearby, and the services of Arroyo de la Miel and the train station are about a 15-minute walk away. The lovely Benalmádena Pueblo is only a 5 minute drive away, the beaches 10 minutes away and Benalmádena Marina 15 minutes away. This is our exclusive listing. Contact us and we will book a viewing for you!",False,good,False,,2540.0,True,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,independantHouse,"Montealto, Benalmádena",Detached house in Calle de la Jara,Top,,
95923381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/b2/1e/958806611.jpg,STRANDM4006,39,7,1136000.0,duplex,sale,254.0,False,3,2,Calle Pacífico,Málaga,Málaga,Carretera de Cádiz,es,Paseo Marítimo Oeste-Pacífico,36.6909774,-4.4397157,False,https://www.idealista.com/inmueble/95923381/,3747,"Casa Carmen is a majestic and spacious penthouse located in one of the best areas of Malaga, on the Antonio Banderas seafront, in the Torres de San Andrés. It is a private and very exclusive urbanization with only two blocks of 14 neighbors. Located on the seventh and last floor of the block to which we access by an elevator for individual use that gives us direct access to the house. It is a spacious two-storey penthouse of 247m2 divided between the house and the solarium. We enter through a hall that distributes us in a comfortable way to the different rooms. It consists of three bedrooms and two bathrooms: The main bedroom of about 12 m2, with a dressing room and built-in wooden wardrobes, as well as a recently renovated 6 m2 bathroom with a large shower and underfloor heating walls. The second bedroom of about 9 m2 and with a built-in wardrobe and window to the east terrace and the third bedroom, of about 10.6 m2, also has a built-in wardrobe and a window with the same orientation as the previous one. The second bathroom of about 45m2 composed of a bathtub. It also has a comfortable living room with two rooms that lead us to the east terrace, which is undoubtedly one of the great luxuries of this penthouse, since it runs around the entire exterior perimeter of the house (an east-facing area of 22 m2 and with views of the sea and another area with a north orientation of 29 m2 and views of the Parque del Oeste and the Montes de Málaga) and that is accessed from the living room and also from the master bedroom. The other terrace or solarium, is located on the upper floor, which is accessed by stairs from inside the house, this area is more than a simple terrace, since it has 90 m2 and a room made of wood and closures glass that has a fully equipped kitchen (water, electricity and gas stove) and enough space to enjoy its spectacular views and host celebrations with friends, events and family gatherings, or simply enjoy daily life. The sale of the house includes a large garage space, 33 m2 (in which two vehicles can be parked) and a large storage room of about 9 m2. It is an area that enjoys a high level of development and quality of life, has a multitude of shops and restaurants, emblematic buildings of the city and its proximity to the center of Malaga make it an ideal place to live.",False,good,False,True,4472.0,True,False,False,False,,False,False,True,True,flat,duplex,"Paseo Marítimo Oeste-Pacífico, Málaga",Duplex in Calle Pacífico,Top,,
98061595,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/ef/4a/999661383.jpg,strandm2033,52,,1150000.0,chalet,sale,377.0,False,5,4,Avenida las Caballerizas,Málaga,Málaga,Este,es,Mayorazgo,36.7320499,-4.3981606,False,https://www.idealista.com/inmueble/98061595/,2383,"This beautiful and private detached house of 355 useful sqm is located in one of the most exclusive neighbourhood in Málaga. The location is fantastic surrounded by a very recognized and good schools, supermarkets and amenities, only 12 minutes walking to the closest beach, La Malagueta and 30 minutes walking to the historical Center. There is also a bus stop just right at the door of the house that will take you directly to the center. This incredible detached house has a feeling of a private villa. It is really important to mention the privacy you will get and the quietness of the place. In the main level we can find a very large living room area with big windows that give already access to the amazing garden. We will find a very spacious kitchen area also with access to the garden where you will be spending majority of your time due the fantastic weather we have in Málaga throughout the year. There is a guest toilet and a nanny, s room with ensuite bathroom on this floor. We have a very large garden with private pool, an extra room that can be use as the laundry room and a barbacue area.  On the first floor we have 4 bedrooms and 3 bathrooms. The master bedroom has ensuite bathroom. On the second floor we have a fantastic extra space that can be use as a working space, it is very bright and it has its private walking shower and direct access to a very spacious terrace with sea views. On the ground floor, all the gyms lovers will be amazed with this fully equipped gym area or it can be used as a kids area. On this level we have the parking space which is very spacious for two big cars and 4 motorbikes. Do not miss the opportunity to live few steps from the beach and the historical center, in a very private and exclusive area of Málaga and let´s arrange a viewing before it´s too late and it is sold.",False,good,False,,3050.0,True,False,False,False,,False,False,True,True,chalet,semidetachedHouse,"Mayorazgo, Málaga",Semi-detached house in Avenida las Caballerizas,Top,,
100350085,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/70/79/1089687717.jpg,602-00129P-X,27,1,365800.0,flat,sale,63.0,True,1,1,Plaza del Teatro,Málaga,Málaga,Centro,es,Centro Histórico,36.7249033,-4.4214551,False,https://www.idealista.com/inmueble/100350085/,405,"Are you looking for an apartment for yourself or for investment? Do not miss this unique opportunity.  The apartment is located in the center of Malaga in a new building but with a historical style. Built in 2020, it is composed of 1 bedroom, an open kitchen and a nice living room, fully equipped with three large double-glazed windows. The doors are made of solid wood, it has central air conditioning and in the same building, it has an optinal garage with direct access from the elevator. It is currently being used as a vacation rental and with very good results. It is located near Calle Larios, the port and the Malagueta beach, being one step away from shops, restaurants or shops. There is also the possibility of buying it with or without a garage space, which would be a lower price. Total 63 m2 apartment consisting of: - 1 bedroom - 1 bathroom - 1 open kitchen - 1 living room - Optional garage If you are interested, do not hesitate to contact us for more information. We are available for visits online and by Whatsapp at +34 653751989. We speak Spanish, English, Svenska, Netherlands, Français, Deutsch, Polski: ).",False,good,False,True,5806.0,True,False,False,False,,False,False,,,flat,,"Centro Histórico, Málaga",Flat in Plaza del Teatro,Top,,
98063688,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/88/f4/999731628.jpg,vo175423,32,4,435000.0,duplex,sale,117.0,True,3,2,subdistrict Cerrado de Calderón - Hacienda Paredes,Málaga,Málaga,Este,es,Cerrado de Calderón - Hacienda Paredes,36.7330326,-4.3777988,False,https://www.idealista.com/inmueble/98063688/,4088,"Gilmar Consulting Real Estate sells this fantastic duplex located in one of the best areas of Malaga, the Eastern District, the Cerrado de Calderón neighborhood, in the middle of the mountains, with incredible views of the sea from all rooms of the house, a true luxury. The building belongs to a private residence with a swimming pool and large green areas, ideal for family life with children. The house, in duplex format, has on its main floor and as you enter a large living room that ends in a magnificent terrace, it is the soul of the house due to its light, sun and wonderful views of the mountains with the sea in the background. ; fully furnished kitchen that has been integrated into this previous room with an American bar from where you can see the navy blue and courtesy toilet; From here you can access the lower floor, where we find the bedrooms, there are three of them, all of them equally spacious with views and with built-in wardrobes and a full bathroom. Excellent state of conservation, does not need any type of investment, ready to move into. Good qualities in its materials. At Gilmar we have been working to offer our clients the best properties for 37 years. We cover all real estate needs: homes, offices, commercial premises, plots, rustic farms, land to build.. . We have more than 30 specialized teams in different areas at the service of more than 90,000 national and international clients, who have the necessary advice to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Visit our website and you will find 4,000 more opportunities. Gilmar has excellent investment opportunities for profitability. Ask us.",False,good,False,True,3718.0,False,False,False,False,,False,False,True,True,flat,duplex,"Cerrado de Calderón - Hacienda Paredes, Málaga",Duplex,Top,,
101030043,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/86/2d/1107582341.jpg,STRANDP3533,20,bj,286000.0,flat,sale,62.0,True,1,1,Calle Grecia,Málaga,Benalmádena,Torrequebrada,es,Hacienda Torrequebrada,36.5803255,-4.5457797,False,https://www.idealista.com/inmueble/101030043/,19207,"The almost new apartment has a spectacular open kitchen with an island, which connects with the dining room and the living room. The space is flooded with light through sliding glass doors, from which you can access your own spacious terrace. The bedroom has plenty of storage space and also access to the terrace. The modern bathroom is spacious and has a big shower. The apartment also includes a garage and storage. The very well-kept community has two large swimming pools with sunbathing areas. The location is most excellent in prestigious Torrequebrada. The beach is only a few minutes' walk away, great restaurants and comprehensive services are nearby. The hobby opportunities are unparalleled, e. g. there are plenty of golf, padel and tennis courts. The airport is only 15 minutes away. Warmly welcome to visit! We also organize video presentations.",False,good,False,True,4613.0,True,False,False,False,,False,False,True,True,flat,,"Hacienda Torrequebrada, Benalmádena",Flat in Calle Grecia,Top,,
97414394,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/09/bd/1000054630.jpg,STRANDM5020,53,,980000.0,chalet,sale,292.0,False,6,5,subdistrict Mayorazgo,Málaga,Málaga,Este,es,Mayorazgo,36.732357,-4.3971296,False,https://www.idealista.com/inmueble/97414394/,2479,"We are pleased to present this charming semi-detached house in the upper area of El Limonar, known as Mayorazgo. The property is part of an exclusive complex of 29 houses with communal pool and gardens. Just a short walk from the sea and a few minutes from the services area, with supermarkets, cafes, hospital, sports and social club and small neighbourhood shops.  The house is characterized by an elegant design, spacious rooms, quality construction and a large plot with garden, ideal for outdoor games, barbecue, have a garden or solarium. We have 292 m2 built distributed in three floors, ground floor, upper floor and semi-basement. The main orientation is southwest, with views of the surrounding houses and lush vegetation. The plot is accessed from the parking area, which also has a direct staircase to the kitchen patio. Another staircase leads down to the garden and further on to the entrance of the house. The entrance hall is spacious and bright. On this floor there is an elegant living/dining room with a beautiful marble fireplace and access to a cosy porch. The kitchen receives light from a large patio with flower pots and a circular table, ideal for breakfast or improvised aperitifs in the open air while cooking. There is a room with a full bathroom, which is now used for watching TV, but could be a guest bedroom. Upstairs there are four bedrooms and three bathrooms, the master ensuite. All the bathrooms have windows and the master has a skylight that illuminates the bathroom spectacularly. The master bedroom has a private terrace. All bedrooms have fitted wardrobes and electric blinds. The house ends in a solarium terrace. The semi-basement has a huge living room with windows onto English patios. There are also several rooms for storage, laundry and service, and a complete bathroom. The property is ideal for families due to its layout, proximity to the schools in the area, services, communications, but also a perfect holiday home, because it hardly requires any maintenance, the community is pleasant and has a swimming pool, and we are close to the motorway. The area of El Mayorazgo is located between El Limonar and Colinas de Limonar. It is highly demanded, due to the boost that the new developments have given. We will be happy to show you the details of this house and all that this neighbourhood has to offer.",False,good,False,,3356.0,True,False,False,False,,False,False,True,True,chalet,semidetachedHouse,"Mayorazgo, Málaga",Semi-detached house,Top,,
99846947,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/c9/ce/1057121850.jpg,strandm2043,23,1,649000.0,flat,sale,132.0,False,3,2,subdistrict Centro Histórico,Málaga,Málaga,Centro,es,Centro Histórico,36.7185918,-4.4251627,False,https://www.idealista.com/inmueble/99846947/,456,"The location of this property is very special and emblematic just next to the beautiful Iglesia de San Juan, 3 minutes away from Calle Larios, and walking distance to El Muelle Uno, La Alcazaba and the closest beach la Malagueta. This historical building of only 4 neighbours is from 1830 and it was renovated in 2005. We will be already amazed from the facade looking at the french balconies. Perhaps the building does not have an elevator the apartment is located on the 1st floor of the building. The apartment was renovated in April 2022 and we can feel the love that the actual owner put in every corner of the house, every material used. The apartment has a very special feeling, since you open the main door, specially at night with the dim lights that invite you to relax on the coach and disconnect from a long day.  We will find an open kitchen area very welcoming for when you have guests or when after a long day at work you feel like cooking and catching up with your family. The living room area counts with 2 french cozy balconies where to enjoy a nice glass of wine. We find a very spacious master bedroom with a french balcony and another spacious room with one too.  On the other side we encounter a lovely and sizeable walking closet with ensuite complete bathroom and another full complete bathroom. The high of the ceiling has allowed us to create a cozy loft with another bed.  We will be amazed by the wooden beams, the high ceiling the lovely marble floors, the nice quality of the materials used, the double glazed windows. Come and see the special vibe that his house has to offer before it gets sold. Ideal also for investors who want to invest as the building allows the tourist license. There is an option to buy a private space at 28,000 euros in a nearby parking area.",False,good,False,,4917.0,True,False,False,False,,False,False,True,True,flat,,"Centro Histórico, Málaga",Flat,Top,,
99621419,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/7f/69/1049576538.jpg,vo174818,45,,1200000.0,chalet,sale,358.0,False,6,4,subdistrict Los Álamos,Málaga,Torremolinos,Playamar,es,Los Álamos,36.6465797,-4.4836474,False,https://www.idealista.com/inmueble/99621419/,9994,"Gilmar Consulting Real Estate sells this wonderful independent villa located in one of the best areas of Torremolinos, the closest to the city of Malga, Los Alamos area, with the beach a few minutes walk away, communication with the suburban line, and a short distance from Interesting areas such as Golf Course, Plaza Mayor Shopping Center, Malaga International Airport, without a doubt a privileged enclave. On a plot of 552 square meters, this house is distributed over three floors, on the main one and as you access it we have a separate living room with a fireplace area, a large kitchen with an office, a laundry room, a full bathroom and two bedrooms. double; on the upper floor it has two very large rooms with a terrace and a full bathroom; Finally, on the lower floor and always with natural ventilation, it has two other double rooms with a full bathroom and a very spacious room for leisure or a cellar. The exterior part of the house has a closed garage area for one vehicle and another covered interior parking area, pool area and green area. The state of conservation is fantastic, the house does not need any type of investment to be inhabited and it is a very good investment not only for the finalist client who is looking for a magnificent home to live in but also for that client who seeks to make his money profitable through the short-term rental in tourist format. At Gilmar Consulting Real Estate we have been working to offer our clients the best properties for 37 years. We cover all real estate needs with more than 4,000 homes for sale, second-hand apartments, new construction, chalets, beachfront, rustic properties, commercial premises, plots.. . We have more than 30 specialized teams in different areas at the service of more than 90,000 national and international clients, who have the necessary advice to guarantee their security, legal effectiveness and the best financial-fiscal profitability. Call us and we will help you find the house of your dreams. The best investment options to make your money profitable.",False,good,False,,3352.0,False,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}]",False,False,True,True,chalet,independantHouse,"Los Álamos, Torremolinos",Detached house,Top,,
