propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100295345,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/82/ff/1076666116.jpg,VV2301089,29,3,1790000.0,flat,sale,380.0,True,6,4,Plaza dels Pinazos,València,València,Ciutat Vella,es,Sant Francesc,39.4700027,-0.3696215,False,https://www.idealista.com/inmueble/100295345/,572,"Flat for sale with Terrace in Pla del remei (Valencia) 380 sqm flat with Terrace and views in Pla del remei, Valencia. The property has 6 bedrooms, 4 bathrooms, fireplace, 2 parking spaces, air conditioning, fitted wardrobes, laundry room, balcony, heating and concierge.",False,good,False,True,4711.0,True,False,False,False,False,False,True,True,flat,"Sant Francesc, València",Flat in Plaza dels Pinazos,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
100202996,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/57/49/1073027565.jpg,VV2301055,30,2,747000.0,flat,sale,158.0,True,2,2,Calle de Mossèn Femades,València,València,Ciutat Vella,es,Sant Francesc,39.4702833,-0.3763608,False,https://www.idealista.com/inmueble/100202996/,42,"Flat for sale with Terrace in El Mercat (Valencia) 128 sqm flat with a 15sqm Terrace and views in El Mercat, Valencia. The property has 2 bedrooms, 2 bathrooms, air conditioning, fitted wardrobes, heating and concierge.",True,good,False,True,4728.0,True,False,False,False,False,False,,,flat,"Sant Francesc, València",Flat in Calle de Mossèn Femades,,,,
100975124,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/7e/3f/1105749480.jpg,V7168,8,bj,145000.0,flat,sale,80.0,True,3,1,Calle del Pintor Goya,València,Burjassot,Zona Cantereria,es,,39.5050852,-0.4111259,False,https://www.idealista.com/inmueble/100975124/,4923,"LIVES IN THE VILLAGE OF BURJASSOT GROUND APARTMENT SEMI-REFURBISHED WITH TERRACE. WITH A SURFACE OF 80 M² DISTRIBUTED IN LARGE LIVING/DINING ROOM, 3 BEDROOMS, 1 BATHROOM WITH SHOWER AND FITTED KITCHEN. THE HOUSE HAS A LARGE TERRACE FOR THE ENJOYMENT OF ITS OWNERS. TAKE ADVANTAGE OF THIS NEW OPPORTUNITY OFFERED BY YOUR TRUSTED REAL ESTATE COMPANY AND CONTACT NOW. V7168 molmar real estate and mortgage management s. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is. "". "". "".",False,good,False,False,1813.0,False,False,False,False,False,False,,,flat,"Zona Cantereria, Burjassot",Flat in Calle del Pintor Goya,,,,
100964774,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/38/ec/1105414693.jpg,655017,34,3,149000.0,flat,sale,100.0,True,3,2,"Calle del Timó, 1",València,El Perellonet,,es,,39.3087643,-0.298451,True,https://www.idealista.com/inmueble/100964774/,19124,"Charming apartment with terrace in El Perellonet Housfy sells an apartment with a terrace in El Perellonet, a bright home located in an ideal environment to enjoy it. Built in 1984 in El Perellonet. With an ideal distribution to make the most of its 93 m2. ** WITH INTEGRAL REFORM IN 2007 ** SPECTACULAR SEA VIEWS ** Property details: - Perfect apartment of 85 m2 useful in El Perellonet. (The square meters are verified with the General Directorate of Cadastre) - Balcony with space for table and chairs with sea views. - Three bedrooms, one double with fitted wardrobes and two singles. - A full bathroom and a toilet, perfect for a family. - Practical living-dining room with ample space for natural light, creating a beautiful and unique space, with access to a balcony. - With a functional kitchen in perfect condition. - Air conditioning with heat pump in the living room. - Heating by electric radiators in all rooms. - Double glass aluminum carpentry for optimal thermal and acoustic insulation. - Sliding doors. - All exterior. - Building with two elevators. - Community patio with shower. - Community roof for the use and enjoyment of the neighbors. - In the comprehensive reform, the electrical and plumbing installation was updated. Regarding the location, it is located in El Perellonet. With easy access and services that will facilitate and improve your day to day. About us: Housfy is a technological platform that offers the owner all the necessary services so that they can sell the property on their own. For more information, visit us at housfy. com. AICAT number: 7922.",False,good,False,True,1490.0,False,False,False,False,False,False,,,flat,El Perellonet,"Flat in Calle del Timó, 1",,,,
100277233,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/a2/48/1076016012.jpg,VV2301081,28,2,370000.0,flat,sale,69.0,True,1,1,Calle de Mossèn Femades,València,València,Ciutat Vella,es,Sant Francesc,39.4699231,-0.3745532,False,https://www.idealista.com/inmueble/100277233/,148,"Fabulous flat for rent in San Francesc (Valencia) In the nerve center of Valencia and next to the Town Hall square, in a quiet and pedestrian street, this spectacular luxury apartment of 69 m2 and extraordinary qualities are located in a completely renovated stately estate. It is an apartment that has a spacious living room with integrated kitchen and fully equipped design and with appliances. The bedroom with large windows and built-in wardrobe, is integrated in the same room but separated by a sliding door. The apartment has a full bathroom with shower. It also includes a storage room on the same floor with the possibility of using it as an office. Cold and heat ducts. Boiler that supplies underfloor heating, The floor is of Walnut floating parquet, with white lacquered skirting board. Anti-impact sheet for sound insulation between plants. Glazing with thermal-acoustic insulation, Climalit type of security. Gates of access to armored houses, plywood in Ebony wood, both the exterior and interior faces . Concierge service The property has an optional parking space in the same building. The location of the house is unbeatable, in the same Town Hall Square and close to the commercial center of the city, historic center, Cathedral, Miguelete, Plaza de la Reina,.. . Surrounded by the best restaurants, bars and cafes, luxury shops, and excellent communication because it is the center of the city with buses, metro,.. . etc. Do not hesitate to know the house, we will be happy to organize a visit.",False,good,False,True,5362.0,True,False,False,False,False,False,,,flat,"Sant Francesc, València",Flat in Calle de Mossèn Femades,,,,
100445380,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/df/c6/1086622488.jpg,VV2302040,30,2,220000.0,flat,sale,59.0,True,1,1,Calle del Repés,València,València,Ciutat Vella,es,El Mercat,39.474544,-0.3792784,False,https://www.idealista.com/inmueble/100445380/,576,"Flat for sale with views in El Mercat (Valencia) 59 sqm furnished flat with views in El Mercat, Valencia. The property has bedroom, 1 bathroom, fitted wardrobes and balcony.",True,good,False,False,3729.0,True,False,False,False,False,False,,,flat,"El Mercat, València",Flat in Calle del Repés,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,
100976601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/63/c8/1105807508.jpg,V7172,9,2,95000.0,flat,sale,95.0,True,2,2,Avenida MAJOR,València,Massamagrell,,es,,39.5703314,-0.3325162,False,https://www.idealista.com/inmueble/100976601/,11781,"Second floor apartment without elevator, 95 meters, 2 bedrooms, 2 bathrooms to build, kitchen to build, exterior, balcony, wooden windows, V7172 MOLMAR GESTIÓN INMOBILIARIA E HIPOTECARIA S. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation as to whether MOLMAR GESTIÓN INMOBILIARIA E HIPOTECARIA S. L. We are treating your personal data, therefore you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. To do so, you can contact MOLMAR GESTIÓN INMOBILIARIA E HIPOTECARIA S. L. - NIF: B-96732698, C / Justicia 1, entlo. pta. 14 Telephone: E-mail: g e s t i o n @ m o l m a r. is.",False,renew,False,False,1000.0,False,False,False,False,False,False,,,flat,Massamagrell,Flat in Avenida Major,,,,
100979377,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/de/1c/1105898535.jpg,V7794,9,,185000.0,chalet,sale,210.0,False,1,1,Calle D'ISAAC PERAL,València,Burjassot,Zona Concordia,es,,39.5132149,-0.4166117,False,https://www.idealista.com/inmueble/100979377/,5930,"House of 210 of land, 120 useful, exterior, to build REF: 7794 Molmar Real Estate and Mortgage Management S. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is.",False,renew,False,,881.0,False,False,False,False,False,False,,,chalet,"Zona Concordia, Burjassot",Semi-detached house in Calle d'Isaac Peral,,semidetachedHouse,,
100979517,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/35/3c/1105902454.jpg,,8,1,150000.0,flat,sale,100.0,True,3,1,Calle DE LUIS VIVES,València,Burjassot,Zona Campus Universitario,es,,39.5078782,-0.4176132,False,https://www.idealista.com/inmueble/100979517/,5514,"APARTMENT ON THE FIRST FLOOR OF A HOUSE, 95 M², 3 BEDROOMS, 1 RENOVATED BATHROOM WITH SHOWER AND DOUBLE WASHBASIN, KITCHEN WITH CABINETS, EXTERIOR, BALCONY, OAK PARQUET FLOOR, DRESSING ROOM IN THE MAIN ROOM, WHITE LACQUERED DOORS. THE HOUSE IS FURNISHED REF: V7797 Molmar Real Estate and Mortgage Management S. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is.",False,good,False,False,1500.0,False,False,False,False,False,False,,,flat,"Zona Campus Universitario, Burjassot",Flat in Calle De Luis Vives,,,,
100981515,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/63/49/1105972697.jpg,V4111,9,1,110000.0,flat,sale,94.0,True,3,1,Calle DE COLOM,València,Burjassot,El Castell,es,,39.5108788,-0.4132014,False,https://www.idealista.com/inmueble/100981515/,5549,"APARTMENT NEXT TO THE UNIVERSITIES IN BURJASSOT IN A BUILDING IN GOOD CONDITION, THIS IS LOCATED ON A FIRST HEIGHT OUTSIDE THE STREET WITH A LOT OF LIGHT, CONSISTS OF A SURFACE OF 94M² DISTRIBUTED IN LIVING-DINING ROOM WITH AIR CONDITIONING, 3 BEDROOMS, COMPLETE BATHROOM IN GOOD CONDITION WITH BATHTUB, RENOVATED KITCHEN WITH GALLERY, TERRAZZO FLOOR, ALUMINUM WINDOWS, CARVED CEILINGS, 2 BALCONIES AND LARGE INTERIOR TERRACE COME SEE IT NOW REF: V4111 molmar real estate and mortgage management s. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is.",False,good,False,False,1170.0,False,False,False,False,False,False,,,flat,"El Castell, Burjassot",Flat in Calle De Colom,,,,
100977074,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/3e/a7/1105821104.jpg,V7014,8,1,160000.0,flat,sale,130.0,True,4,2,Calle Rafael Rivelles,València,Paiporta,,es,,39.4259295,-0.4205733,False,https://www.idealista.com/inmueble/100977074/,6193,"Housing in paiporta with garage spacious 130m² apartment on a 1st height outside the street with a lot of light, distributed in living/dining room, 4 bedrooms, large fitted kitchen, 2 complete bathrooms with bathtub, terrazzo floor, climalit windows, smooth ceilings, pine doors, wardrobe built-in and very large terrace come see it ref: v7014 molmar gestión inmobiliaria e hipotecaria s. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation as to whether molmar gestión inmobiliaria e hipotecaria s. L. We are treating your personal data, therefore you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. To do so, you can contact molmar gestión inmobiliaria e hipotecaria s. L. - nif: b-96732698, c / justicia 1, entlo. Pta. 14 telephone: e-mail: g e s t i o n @ m o l m a r. Is.",False,good,False,True,1231.0,False,False,False,False,False,False,True,True,flat,Paiporta,Flat in Calle Rafael Rivelles,,,,
100313695,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/b6/a6/1077662837.jpg,VV2301099,39,10,650000.0,penthouse,sale,190.0,True,4,3,Calle de Sant Vicent Màrtir,València,València,Ciutat Vella,es,Sant Francesc,39.4714597,-0.3802459,False,https://www.idealista.com/inmueble/100313695/,381,"Stunning penthouse in the Mercat We present this exclusive penthouse with a 40-meter terrace in the Mercat neighborhood, in Valencia. It is centrally located allows you to be meters from the Town Hall Square, Central Market, and with all kinds of services and means of transport at your fingertips. It is a newly renovated house in an ideal enclave. Located on the tenth floor, very bright, exterior, with terrace facing east-west facing and with unbeatable views of the center of Valencia. With a constructed area of 190 meters, which is distributed in 4 rooms, two of them with en suite bathrooms and dressing rooms, the other two remaining would be double, large independent kitchen with access to terrace and equipped with all appliances, living room with access to terrace and three full bathrooms. The terrace has Teka wood floor indirect lighting system throughout the house and excellent views with the best east orientation. It should be noted that the house has a high quality reform, home automation throughout the house alarm installation, air ducts in all independent rooms, individual heating by radiators, high quality enclosures, spaciousness in the rooms very bright. Day by night area, indicate the location of the property gives us a lot of privacy since it is one floor per floor and one of the highest in the area. Possibility of selling with high-end furniture and optional design. Add that the property has a tourist license, which allows great profitability For more information do not hesitate to contact us, we will be happy to assist you.",False,good,False,True,3421.0,True,False,False,False,False,False,,,flat,"Sant Francesc, València",Penthouse in Calle de Sant Vicent Màrtir,,penthouse,,
100280706,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/3e/45/1076119896.jpg,VV2104032,20,,800000.0,flat,sale,286.0,True,3,2,Calle de la Pau,València,València,Ciutat Vella,es,La Xerea,39.4723254,-0.3726247,False,https://www.idealista.com/inmueble/100280706/,414,"Flat for sale in La Xerea (Valencia) 286 sqm furnished flat in La Xerea, Valencia. The property has 3 bedrooms, 2 bathrooms, air conditioning, fitted wardrobes, laundry room, balcony and heating.",True,good,False,True,2797.0,True,False,False,False,False,False,,,flat,"La Xerea, València",Flat in Calle de la Pau,,,,
98820979,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/62/21/1024848139.jpg,VV2209029,26,6,1000000.0,flat,sale,264.0,True,4,3,Gran Via del Marqués del Túria,València,València,L'Eixample,es,El Pla del Remei,39.4678637,-0.3686257,False,https://www.idealista.com/inmueble/98820979/,695,"4 bedroom house in Gran Vía with garage In Pla del Remei, next to Gran Vía, in one of the most popular neighborhoods in València, we find this 4-bedroom, 3-bathroom house with a pleasant south-facing terrace. Without a doubt, one of the best buildings in the area. The house is accessed through a hall that leads to the diaphanous and large living room with 4 rooms with a sunny terrace overlooking the grove of the Gran Vía. Along with this day stay we find a courtesy service with a large wardrobe for storage, kitchen with gallery, service door and attached ironing room. Then, already in the night area, we find a large master bedroom with a dressing room and a full bathroom en suite. It also has 2 other double and spacious bedrooms with a spacious bathroom with a bathtub that is serviced. All receivers to the apple patio providing tranquility and light to these. Ducted hot / cold air conditioning, as well as exquisite materials (woods and marbles) that deserve to be preserved in the future update of this unique and exclusive property. The sale price includes a comfortable garage space in the same building. The community has face-to-face surveillance 24 hours. Prestige, security and comfort define this outstanding home located in one of the most exclusive areas, which is why it is also an excellent investment.",False,renew,False,True,3788.0,True,False,False,False,False,False,True,True,flat,"El Pla del Remei, València",Flat in Gran Via del Marqués del Túria,,,,
100276677,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/81/b1/1075995610.jpg,VV2301079,37,2,412000.0,flat,sale,88.0,True,1,1,Calle de Mossèn Femades,València,València,Ciutat Vella,es,Sant Francesc,39.4701405,-0.3758043,False,https://www.idealista.com/inmueble/100276677/,49,"Flat for sale with views in El Mercat (Valencia) 88 sqm flat with views in El Mercat, Valencia. The property has bedroom, 1 bathroom, parking space, air conditioning, fitted wardrobes, laundry room, balcony, heating and concierge.",False,good,False,True,4682.0,True,False,False,False,False,False,True,True,flat,"Sant Francesc, València",Flat in Calle de Mossèn Femades,,,,
100975778,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/b6/90/1105777143.jpg,VAL-V7934,9,7,147500.0,flat,sale,110.0,True,3,1,Calle del General Llorens,València,València,Benicalap,es,Benicalap,39.4920941,-0.3852725,False,https://www.idealista.com/inmueble/100975778/,2585,"RENOVATED HOUSE WITH ELEVATOR IN BENICALAP. Seventh floor with elevator, 104 meters, 3 bedrooms, 1 bathroom in good condition, kitchen in good condition with utility room, exterior, aluminum windows, north facing, terrazzo floor. REF: V7934 molmar real estate and mortgage management s. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is.",False,good,False,True,1341.0,False,False,False,False,False,False,,,flat,"Benicalap, València",Flat in Calle del General Llorens,,,,
100330217,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/18/ff/1079021186.jpg,VV2301102,27,2,875000.0,flat,sale,257.0,True,5,3,Calle de Ruzafa,València,València,L'Eixample,es,Russafa,39.4652633,-0.3763648,False,https://www.idealista.com/inmueble/100330217/,515,"Flat for sale with views in Pla del remei (Valencia) 257 sqm refurbished flat with views in Pla del remei, Valencia. The property has 5 bedrooms, 3 bathrooms, air conditioning, laundry room, balcony and heating.",False,good,False,True,3405.0,True,False,False,False,False,False,,,flat,"Russafa, València",Flat in Calle de Ruzafa,,,,
100276645,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/98/aa/1075995966.jpg,VV2301080,37,3,412000.0,flat,sale,88.0,True,1,1,Calle de Mossèn Femades,València,València,Ciutat Vella,es,Sant Francesc,39.4674399,-0.3761092,False,https://www.idealista.com/inmueble/100276645/,274,"Flat for sale in El Mercat (Valencia) 88 sqm flat in El Mercat, Valencia. The property has bedroom, 1 bathroom, parking space, air conditioning, fitted wardrobes, laundry room, balcony, heating and concierge.",False,good,False,True,4682.0,True,False,False,False,False,False,True,True,flat,"Sant Francesc, València",Flat in Calle de Mossèn Femades,,,,
100981384,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/39/05/1105971127.jpg,B-SA180,17,2,180000.0,flat,sale,102.0,True,3,2,Calle de Sagunto,València,València,La Saïdia,es,Sant Antoni,39.4852612,-0.3773022,False,https://www.idealista.com/inmueble/100981384/,1710,"CASA ZAIDIA Available for Sale Spectacular House of 102 m2, TO REFORM. Distributed in (3) rooms. (1) BATHROOM with bathtub and (1) Toilet. (3) Balconies, EAST Orientation. Gotelé Walls, High Ceilings. Reformed patio, ground level, new elevator, rehabilitated facade. This property is subject to price changes or withdrawal from the market without prior notice. The price does not include the following: real estate agency fees, ITP and other expenses of the Sale (Notary, Management and registration). At EXPERCASA we have more than 25 years of experience in the real estate sector, we offer you personalized, transparent and professional advice on the purchase, sale or rental of your property. The services we make available to you include: ➡ Free home appraisal to advise on your ideal market price. ➡ Elements to promote the sale of the home: photographs, plans, videos for virtual visits, etc. ➡ Publication of the property announcement in the main national and international portals and tools to improve its positioning, distribution of thousands of brochures and publication of the property in our monthly real estate promotion magazine with a distribution of more than 100,000 free copies throughout Valencia. ➡ Realization of the visits, without the need for the seller to be present. ➡ Negotiation and mediation to reach an agreement that benefits both parties. ➡ Free Financial Study ""OPERFIN"" that will get you the best financing and mortgage loan (up to 100% + expenses). We don't work for the bank, WE WORK FOR YOU. ➡ Document management and legal and tax advice. ➡ Accompaniment during the signing of the deposit and the final contract of sale before the notary to help verify that everything is correct. Our goal is to always find the best solution adapted to all the needs of our customers.",False,renew,False,True,1765.0,False,False,False,False,False,False,,,flat,"Sant Antoni, València",Flat in Calle de Sagunto,,,,
100976403,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/41/03/1105797691.jpg,VAL-V7947,6,4,68000.0,flat,sale,75.0,True,3,1,Avenida del Camí Nou,València,Xirivella,Zona Centro,es,,39.4671802,-0.4290932,False,https://www.idealista.com/inmueble/100976403/,4542,"OCCASION IN XIRIVELLA. MODERN TOWN LOCATED NEXT TO THE CITY OF VALENCIA. WITH EXCELLENT COMMUNICATION WITH BUS LINES AND RENFE COMMUNITY TRAINS WITH THE CENTER OF THE CAPITAL OF TURIA. Fourth floor apartment without elevator, 75 meters, 3 bedrooms, 1 original bathroom, original kitchen, balcony, exterior, hydraulic floor REF: V7947 molmar real estate and mortgage management s. L treats the information you provide us with in order to provide the requested service and bill for it. The data provided will be kept as long as the commercial relationship is maintained or for the time necessary to comply with legal obligations. The data will not be communicated to third parties unless it is necessary for the provision of the requested service or in cases where there is a legal obligation. You have the right to obtain confirmation on whether in molmar real estate and mortgage management s. L. We are treating your personal data so you have the right to access your personal data, rectify inaccurate data or request its deletion when the data is no longer necessary. For this, you can contact molmar real estate and mortgage management s. L. - nif: b-96732698, c / Justicia 1, entlo. Pta. 14 phone: email: g e s t i o n @ m o l m a r. Is.",False,good,False,False,907.0,False,False,False,False,False,False,,,flat,"Zona Centro, Xirivella",Flat in Avenida del Camí Nou,,,,
98270647,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/75/79/1094801021.jpg,VV2011078,40,en,480000.0,flat,sale,187.0,True,4,2,Paseo de Russafa,València,València,Ciutat Vella,es,Sant Francesc,39.4701171,-0.3732286,False,https://www.idealista.com/inmueble/98270647/,263,"Flat for sale in San Francesc (Valencia) 187 sqm refurbished flat in San Francesc, Valencia. The property has 4 bedrooms, 2 bathrooms, air conditioning and heating.",False,good,False,True,2567.0,True,False,False,False,False,False,,,flat,"Sant Francesc, València",Flat in Paseo de Russafa,,,,
99530242,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/06/49/1086042333.jpg,038GPA210-A,43,bj,210000.0,flat,sale,106.0,True,2,1,Avenida de les Corts Valencianes,València,L'Eliana,Montesol,es,,39.5605101,-0.5321788,False,https://www.idealista.com/inmueble/99530242/,16742,"038GPA210. RENOVATED WITH GARAGE, POOL AND ELEVATOR Financing facilities (subject to approval by banks) In residential with swimming pool, terrace and garden areas. Ideal to spend good times with family or friends and lose track of time enjoying each of them. It is a low house distributed in 2 bedrooms, independent kitchen equipped with gallery, living room with exit to terrace. Garage included in the price. Exterior and bright. Excellent qualities, it has fitted wardrobes, air conditioning by split with cold-heat pump, aluminum-climalit windows, white lacquered doors, parquet, gas city, armored door. Building in residential with elevator, community pool, garden areas and common areas, in a quiet area and very close to the metro stop, a few minutes from downtown and 6 minutes drive from El Osito shopping center and 15 minutes from Valencia ¡Don’t let it escape you! ¡ Call already! We comply strict COVID protocols. We offer several options for remote visits, please contact us for further information. We donate 3% benefit to NGO’s and social action. This advertisement is informative and without contractual value. Expenses and taxes not included.  Meet us at our offices in Valencia, Gandía and Castellón  CONSENT TO THE PROCESSING OF PERSONAL DATA. To continue you must accept that you have read and agree with the following clauses, understanding that the sending of your data both by email and by means of the contact form of this website presupposes the explicit consent for the treatment of these data in the terms and conditions set forth herein as well as in our privacy policy and legal notice. Go to our website for full text in case of error.  HOGARABITAT SERVICIOS INMOBILIARIOS S.L. is responsable for the processing of the User’s personal data and informs you that these data will be processed in accordance with the previsions of Regulation (EU) 2016/679 of 27 April 2016 (GDPR) and Organic Law 3/2018 of 5 December (LOPDGDD), so you are provided with the following processing information:  End of treatment: maintaining a commercial relationship and sending communications and/or advertising about our products and services.  Data retention criteria: data shall be retained for as long as there is a mutual interest to maintain the end of processing and when no longer necessary for that purpose, data shall be deleted with appropìate security measures to ensure the pseudonymisation of the data or the total destruction of the data.  Communication of data: Data will not be communicated to third parties, unless legally required.  Rights of the user:  -Right to withdraw the consent at any time  -Right to Access, rectification, portability and deletion of data and to limit or oppose their processing.  -Right to lodge a complaint with the Supervisory Authority (agpd.es) if it considers that the processing does not comply with the regulations in force.  Contact details to exercice yout rights:   HOGARABITAT SERVICIOS INMOBILIARIOS S.L. AVDA. PÉREZ GALDÓS, 42 46008 VALENCIA (VALENCIA). Email:   HogarAbitat donates 3% of its benefit to NGOs operating in Spain and Internationally.    We speak English  Nous parlons Français Мы говорим на русском Wij spreken Nederlands  Parliamo italiano  Natakalamu al arabiyya (العربية نتكلم)  我们提供中文服务。  Do you live abroad? We provide all the necessary formalities: NIE processing, opening of bank account, legal advice, discharge of supplies (electricity, gas, water, telephone, internet), Contact us at 6 0 1 2 4 0 0 9 1 (also whatsapp) or at 9 6 1 9 3 0 0 8 2. Skype: Hogarabitat Real Estate. Discover more than 2,500 homes (flats, penthouses, townhouses, chalets, new, brand new, economic, investment opportunities, etc.) throughout the Valencian Community on our website: hogarabitat.com/.",True,good,False,True,1981.0,True,False,False,False,False,False,True,True,flat,"Montesol, L'Eliana",Flat in Avenida de les Corts Valencianes,,,,
