propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,labels,newDevelopmentFinished,parkingSpace.parkingSpacePrice,highlight.groupDescription
100682083,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/c4/71/1095576047.jpg,XV 3228,48,1,995000.0,flat,sale,140.0,True,3,3,TOMILLO,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5211864,-3.6459788,False,https://www.idealista.com/inmueble/100682083/,12597,"REA Inmobiliaria (916508937) presents this apartment located in Soto de la Moraleja very close to the schools. Splendid urbanization and location. Ideal to undertake an in-depth reform. Hall, living room - dining room with glazed terrace, kitchen with office, service bedroom with bathroom, two bedrooms with two bathrooms. (The main built-in. It has two parking spaces and a storage room. Urbanization with swimming pools, paddle tennis, tennis, large common areas and 24 hour security. Central heating. We have many other similar properties that are not published in Idealista. Visit our real estate website. com El Soto de la Moraleja is a residential area that includes semi-detached houses, apartments, penthouses, ground floors with gardens, semi-detached houses and all kinds of high-rise and semi-detached houses within large landscaped urbanizations, some with more than 10,000m2 of gardens with swimming pools, tennis etc… closed to the street and protected from the outside. In El Soto there are numerous national or international schools, as well as an excellent urban transport network that runs through the entire urbanization and goes to Madrid capital (Plaza Castilla, Alcobendas and San Sebastián de los Reyes), as well as the suburban metro that is also next to to Soto. In addition, this area has its own commercial area, with a supermarket, cafeteria and some banks. The houses are built from 1960 onwards, currently there are practically no newly built houses, but most are houses from the 70s onwards that have very good possibilities of reform and that are much more extensive in the dimensions of their rooms than the houses that are built today. The urbanizations are quite quiet in general and there is a middle-aged population with children who go to schools in the area. Almost all houses have a service area separated from the family area. This is a characteristic that greatly differentiates the annexed area of Encinar de los Reyes where the apartments do not usually have a separate service area.",True,good,False,True,7107.0,True,False,False,False,False,False,True,True,flat,,"El Soto de la Moraleja, La Moraleja",Flat in Tomillo,,,,
90323123,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/bd/d8/788100564.jpg,XV 4265,38,3,1250000.0,flat,sale,219.0,True,4,4,TOMILLO,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5174214,-3.6179963,False,https://www.idealista.com/inmueble/90323123/,13338,"REA Inmobiliaria (916508937) presents this apartment of 219 m2 built, in an urbanization with security, swimming pools, tennis, paddle tennis and huge gardens. The house is distributed on one floor. The hall gives way to a living room in three rooms with fireplace and exit to a terrace incorporated into the house. The kitchen has a spectacular size with an office area and next to it, the service bedroom with its bathroom is located. The rest area offers three bedrooms, all of them en suite with their bathroom and the main one also has a dressing area and access to a glazed terrace. The house includes two large garage spaces and a large storage room. The urbanization has large common areas, tennis, swimming pools and 24 hour security. The Soto de la Moraleja is a residential area that integrates terraced houses, flats, penthouses, ground floor with garden, semi-detached houses and all kinds of houses in height and terraced within large landscaped urbanizations, some with more than 10.000m2 of gardens with swimming pool, tennis etc.. . closed to the street and protected from the outside. In the Soto there are numerous national or international schools, as well as an excellent urban transport network that runs all the urbanization and goes to Madrid capital (Plaza Castilla, Alcobendas and San Sebastián de los Reyes), as well as suburban subway which is also nearby Al Soto. In addition, this area has its own commercial area, with supermarket, cafeteria and some banks. The houses are built from 1960 onwards, currently there are practically no new houses, but most of them are houses from the 70s onwards that have very good possibilities of reform and that are much more extensive in the dimensions of their rooms that the houses that are built today. The urbanizations are quite quiet in general and there is a middle-aged population with children who go to schools in the area. Almost all houses have a separate service area from the family area. This is a feature that differentiates the enclosed area of Encinar de los Reyes where the floors do not usually have a separate service area.",True,good,False,True,5708.0,True,False,False,False,False,False,,,flat,,"La Moraleja urbanización, La Moraleja",Flat in Tomillo,,,,
98972385,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/42/c1/1029978237.jpg,2ºC,8,2,217445.0,flat,sale,60.0,True,1,1,"Calle Jacinto Benavente, 6",Madrid,Getafe,Getafe Centro,es,,40.3106413,-3.7317913,True,https://www.idealista.com/obra-nueva/98972385/,12037,"New housing construction in the center of GETAFE. This modern and avant-garde building has: An excellent location in the center of the city. Close to metro stations and neighborhoods. 18 homes with 1-2 and 3 bedrooms. It has ground floor, standard homes and penthouses with a terrace. Garage spaces included in the price.",True,newdevelopment,True,True,3624.0,True,False,False,False,False,False,True,True,flat,,"Getafe Centro, Getafe","Flat in Calle Jacinto Benavente, 6",,False,,
98970223,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/f2/b5/1029894425.jpg,1º D tipo 6,5,1,348320.0,flat,sale,103.0,True,3,2,"Calle Piqueñas, 7",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3677689,-3.7591247,True,https://www.idealista.com/obra-nueva/98970223/,7186,"26 Multi-family homes with 1, 2 and 3 bedrooms Garage space and storage room included in the price From 182,563. 00 euros Ground floors with patio Penthouses with large terraces Excellent location.",True,newdevelopment,True,True,3382.0,True,False,False,False,False,False,True,True,flat,,"Buena Vista, Madrid","Flat in Calle Piqueñas, 7",,False,,
99221289,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/19/de/1037049785.jpg,XV 8670,48,,9500000.0,chalet,sale,1100.0,False,6,6,Camino DE LA FUENTE,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5127654,-3.6365864,False,https://www.idealista.com/inmueble/99221289/,12092,"REA Inmobiliaria (916508937) offers this wonderful and unique construction.On a fantastic plot of eleven thousand five hundred and three square meters and with a well-kept garden of six thousand square meters where oaks, holm oaks and other centuries-old and native species grow.With the greatest privacy, a house, garage, cellar has been built.all this of more than 900 useful square meters practically on one floor, with an unbeatable location.It is a property for garden lovers because the tree species and the level of the garden is one of the most beautiful in La Moraleja. The farm has a 13.5m x 9m pool that can be accessed from the living room to the porch of the property. The house is distributed mainly on one floor, which makes it very accessible to the different rooms of the house, plus an attic. Starting its journey, after a majestic hall, we find a large living room, distributed in three rooms, together with a separate dining room, library and meeting room. These main rooms adjoin a warm glassed-in porch, with the best views of its garden and pool. The house has on its left wing a majestic master bedroom with a fireplace and spectacular views of the garden, 88m2, as well as its own dressing room, bathroom, and gym with Jacuzzi. The children's bedrooms are three large en-suite bedrooms with a common TV room. The attic with sloping ceilings is a large room with views of the garden. On this same floor there is a large children's playroom next to the entrance. Kitchen, with a large office area, laundry and service apartment with a living room, bedroom, kitchenette and bathroom.A courtesy toilet completes this floor. In another underground construction on the same plot we have a large cellar with a tasting room. Private garage with capacity for five vehicles completes this fantastic offer. The night lighting of the garden is of high quality, there are several ponds and everything is taken care of in detail. All the windows of the house are armored and the security it enjoys is of a high level. It is a property for garden lovers because the tree species and the level of the garden is one of the most beautiful in La Moraleja. We have many other similar properties that are not published in Idealista. Visit our real estate website.com La Moraleja is the quintessential luxury residential area of Madrid.It is only 15 minutes from the Airport and 10 minutes from the city center.It is connected by buses that run through the area to Plaza Castilla in Madrid, or Alcobendas and San Sebastián de los Reyes.There are only two types of homes, either luxury semi-detached houses within secure urbanizations and large common areas that have approximately 400 m2 to 600 m2 built, or individual houses with plots of 10,000 m2 to 1,000 m2 depending on the area where they are located.La Moraleja is bordered to the south by Encinar de los Reyes and to the north by El Soto de la Moraleja.It is an area that enjoys great security thanks to the active security of the area and its privileged location.The plots have numerous hundred-year-old oaks and the gardens are well established thanks to the fact that this area was urbanized in the 1960s and therefore the area currently enjoys great character.There are practically no free plots left to build on, either you buy a house and refurbish it or the house is thrown away if it is very old and it is built with the new construction standards.In the last 5 years, many old houses from the 60s have been renovated and built, now converted into large houses that are now at the forefront of current construction.",True,good,False,,8636.0,True,False,False,False,False,False,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Detached house in Camino De La Fuente,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",,,
101057295,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/90/dd/1108564058.jpg,LCM23136.PAB,54,4,477000.0,flat,sale,106.0,True,4,2,Ronda de Toledo,Madrid,Madrid,Arganzuela,es,Acacias,40.407614,-3.7075093,False,https://www.idealista.com/inmueble/101057295/,1066,"SPECTACULAR APARTMENT FOR SALE IN RONDA DE TOLEDO! Apartment composed of 106 square meters built, distributed in a spacious living-dining room with access to a large terrace, four bedrooms, an independent kitchen, and two complete bathrooms. The apartment has multiple distribution options to create the apartment of your dreams. THE APARTMENT IS ON THE CORNER AND IS COMPLETELY OUTSIDE, ALL THE ROOMS HAVE WINDOWS TO THE STREET! The apartment is located in a community with the recently passed ITE as FAVORABLE in 2021, physical doorman and Gas Central Heating. It has the possibility of an optional garage space in a gated community 2 minutes walk for car and motorcycle. for €30,000 more. It is located in an unbeatable area surrounded by all the necessary services, in the Puerta de Toledo-Acacias area, just a two-minute walk from the Acacias (L5) and Puerta Toledo (L5) and Cercanías Renfe metro stations. Embajadores (C5) and very close to Atocha.",False,renew,False,False,4500.0,False,False,False,False,False,False,,,flat,,"Acacias, Madrid",Flat in Ronda de Toledo,,,,
101137530,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/ca/b3/1111410951.jpg,LCM23290.MAI,44,1,310000.0,flat,sale,67.0,True,2,1,Calle del Capitán Salazar Martínez,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4093496,-3.7100822,False,https://www.idealista.com/inmueble/101137530/,982,"Ideal exterior apartment as a first home, with many possibilities for reform to redistribute and create the house of your dreams thanks to our team of architects. It consists of 67 square meters distributed as follows, two bedrooms, one double and one single, living-dining room with two exterior balconies on the same street, separate kitchen and bathroom. It has fitted wardrobes in the double room, installation of air conditioning and individual natural gas heating. The farm has an elevator and is located in one of the best areas of the Barrio de La Latina, a few steps from the Puerta de Toledo metro station (L5) and several bus lines that lead to all parts of the city. Surrounded by all kinds of services at your fingertips without having to make long trips, supermarkets, pharmacies, the emblematic Mercado de la Cebada, etc. Do not hesitate and check availability to visit the property. Tell you that we have a financial department FINANZATE, Financial Intermediation Eurocredit MAD S. L. in which you can get a no-obligation / no-cost advice to know your possibilities and have better options and guarantees when buying. We are dedicated to financing by clients through personal and mortgage loans; According to the client's profile we finance 100%, 90% and 80%. We have the availability of advisers to carry out such financial advice so that they can give you more information. We work with 16 banks. Also, if you do not have a house yet and you are looking through La Casa Agency Real Estate we can help you in the best possible way; Feel free to get more information and call us with any questions. ***The publication price of the property shown here does not include: Notary fees, registration, agency fees or taxes. ***.",False,renew,False,True,4627.0,False,False,False,False,False,False,,,flat,,"Lavapiés-Embajadores, Madrid",Flat in Calle del Capitán Salazar Martínez,,,,
98970257,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/eb/d1/1029896314.jpg,At B tipo At 3,5,,371023.0,penthouse,sale,98.0,True,2,2,"Calle Piqueñas, 7",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3677689,-3.7591247,True,https://www.idealista.com/obra-nueva/98970257/,7186,"26 Multi-family homes with 1, 2 and 3 bedrooms Garage space and storage room included in the price From 182,563. 00 euros Ground floors with patio Penthouses with large terraces Excellent location.",True,newdevelopment,True,True,3786.0,True,False,False,False,False,False,True,True,flat,penthouse,"Buena Vista, Madrid","Penthouse in Calle Piqueñas, 7",,False,,
38454558,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/3f/6f/236749047.jpg,XV 4133,41,,8000000.0,chalet,sale,880.0,False,5,5,gaitanes,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5235637,-3.6223137,False,https://www.idealista.com/inmueble/38454558/,13728,"Detached villa located in La Moraleja. Very well built family house on splendid fully south oriented plot with numerous century-old oaks, pond, water tanks, swimming pool and tennis, arbor with grill, extra garden shed about 15 m2 prepared with water and electricity facilities. The house is mainly distributed in three floors. On the main floor, an entrance hall leads to a living room divided into two rooms fully facing south on the plot, a dining room overlooking the plot and a multipurpose room of 100 m2 with fully equipped cinema, bar and connected to the gym with showers also projected onto the garden through large windows. Toilet, kitchen with dining area, laundry and ironing area and bedroom with bathroom. On this floor, also a guest bedroom with bathroom. Upstairs a total of three bedrooms all with en suite bathroom and a terrace. Highlighting the master bedroom with fireplace, dressing room and bathroom with lovely views over the plot, shower, whirlpool and sauna, this bedroom has doors armored for added security. Besides an office on this floor, easily convertible into a bedroom. In the basement, a living room of 80 m2 diaphanous, a winecellar and a toilet. An attic of 25 m2 used as a facilities room easily expandable acondicionable. The house is 1988 is very well maintained. We highlight its exterior carpentry krommerling triple glazed, metal frame, strong thermal and acoustic insulation, perimeter fallowing system, central vacuum, alarm on doors and windows, audio system inside and outside throughout the house. The facade is brick, terracotta floors and oak doors. Tight security.",True,good,False,,9091.0,True,False,False,False,False,False,,,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Detached house in gaitanes,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
101087523,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/e5/51/1109570807.jpg,DS-P22349B,53,1,2400000.0,flat,sale,250.0,True,3,4,Calle de Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4228121,-3.6901496,False,https://www.idealista.com/inmueble/101087523/,1335,"This luxury flat is at Calle de Recoletos, 28001, Madrid, Madrid, is in the district of RECOLETOS, on floor 1. It is a sunny and furnished flat, built in 1966, that has 247 m2 and has 3 rooms and 4 bathrooms. It is singular and outdoor property. Besides, it includes furnished kitchen and equipped kitchen and besides, it includes wardrobe, elevator, central heating: cold-heat pump, aire acondicionado, reinforced door, south oriented, buen estado, renovated, cleanliness, luminous and double glazing.  Inmobiliaria en Madrid ubicada en el Barrio de Salamanca especializada en la venta de pisos y alquiler de pisos en Madrid Convertimos Sueños en Hogares Find more.",False,good,False,True,9600.0,True,False,False,False,False,False,,,flat,,"Recoletos, Madrid",Flat in Calle de Recoletos,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
101337061,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/cd/f1/1118696239.jpg,,16,3,286500.0,flat,sale,70.0,True,2,2,Calle Benjamín,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4661352,-3.7041037,False,https://www.idealista.com/inmueble/101337061/,5488,"We are AA4 Real Estate from Grupo CEOS, a renowned Real Estate Agency and Developer in Madrid.We are pleased to present our last home available for sale in the Valdeacederas area, Tetuán. This is a GREAT OPPORTUNITY to acquire a new construction home at a construction cost price, with high quality and technology, welcome to your future home! **NOTE: All images and videos are referential and do not correspond to this specific promotion. Outstanding features of the home: - First quality finishes. - Thermal and acoustic insulation. - Aerothermal air conditioning with underfloor heating/refreshing. - Option to purchase parking space. This particular house is located on the THIRD FLOOR and has a distribution of 70 m2 built, which include: - Spacious and bright living room-dining room-kitchen. - 2 rooms. - 2 bathrooms. - Storage room of 4.95m2. - Option to purchase a 10.12 m2 garage space. - Air conditioning and heating by underfloor heating/refreshing (AEROTERMIA). Regarding the finishes, we highlight: - Thermally and acoustically insulated facades with white facing brick, projected insulating chamber and interior half-foot brick. - Emergency lighting and presence detectors in common areas. - Electrical installation in accordance with the Low Voltage Electrotechnical Regulation, including Bulletin. The air conditioning and heating are in charge of a state-of-the-art aerothermal system, which uses underfloor heating/cooling, providing significant energy savings and improving the efficiency of the building. The natural oak imitation stoneware floor allows better transmission of heat and cold generated by the underfloor heating/cooling system. The exterior windows are made of lacquered aluminum with thermal break and Climalit 4+6+6 type glazing.In addition, the bedrooms have lacquered aluminum shutters injected with thermal-acoustic insulating material. Regarding plumbing and toilets, we use recognized brands such as Duravit, Roca or similar.An individual meter is installed in each apartment and the bathrooms include a white shower tray with a glass partition, a toilet and a sink with a full cabinet in medium-series white porcelain (Meridian or similar).Top quality single-lever faucets are also used. This promising new construction is located in the Tetuán district, more precisely in Valdeacederas, a neighborhood in full development and appreciation due to its growing offer of new construction.The strategic location allows easy access from any point in Madrid, as it is surrounded by the M-30 ring road to the west, Avenida de Asturias, Paseo de la Castellana, Calle de Bravo Murillo, Túnel de Sor Ángela de la Cruz. As for means of public transport, in the neighborhood there are the Tetuán, Valdeacederas (Line 1), Ventilla (Line 9) and Plaza de Castilla (Lines 1, 9 and 10) Metro stations and urban bus lines: 11, 42,44,66, 124, 177N23. Delivery first quarter 2025 VAT 10% new work not included.",False,good,False,True,4093.0,True,False,False,False,False,False,True,False,flat,,"Valdeacederas, Madrid",Flat in Calle Benjamín,,,28000.0,
100680133,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/6b/9a/1095510186.jpg,XV 8716,45,,1060000.0,chalet,sale,245.0,False,5,4,MARGARITA,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5200507,-3.6467614,False,https://www.idealista.com/inmueble/100680133/,12455,"REA Inmobiliaria (916508937) presents this semi-detached house in El Soto de la Moraleja, near the schools. Urbanization of 24 houses, green areas, swimming pool and communal parking spaces. The house has 4 floors: - Ground floor: two parking spaces, entrance hall, utility room (approx. 15m) and multipurpose room (approx. 40m). Possibility of making a bathroom and bedrooms. - Main floor, entrance hall, kitchen with dining area, guest toilet, living-dining room, office and private garden. - First floor, bedroom with balcony and bathroom, bedroom with terrace and bathroom. - Attic, bedroom suite with living room, office and bathroom. The house is close to the main schools, public transport, hospitals and shopping centers in the area. We have many other similar properties that are not published in Idealista. Visit our real estate website. com El Soto de la Moraleja is a residential area that includes semi-detached houses, apartments, penthouses, ground floors with gardens, semi-detached houses and all kinds of high-rise and semi-detached houses within large landscaped urbanizations, some with more than 10,000m2 of gardens with swimming pools, tennis etc… closed to the street and protected from the outside. In El Soto there are numerous national or international schools, as well as an excellent urban transport network that runs through the entire urbanization and goes to Madrid capital (Plaza Castilla, Alcobendas and San Sebastián de los Reyes), as well as the suburban metro that is also next to to Soto. In addition, this area has its own commercial area, with a supermarket, cafeteria and some banks. The houses are built from 1960 onwards, currently there are practically no newly built houses, but most are houses from the 70s onwards that have very good possibilities of reform and that are much more extensive in the dimensions of their rooms than the houses that are built today. The urbanizations are quite quiet in general and there is a middle-aged population with children who go to schools in the area. Almost all houses have a service area separated from the family area. This is a characteristic that greatly differentiates the annexed area of Encinar de los Reyes where the apartments do not usually have a separate service area.",True,good,False,,4327.0,True,False,False,False,False,False,True,True,chalet,terracedHouse,"El Soto de la Moraleja, La Moraleja",Terraced house in Margarita,,,,
101243087,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/d8/f8/1115563680.jpg,62065,27,4,279900.0,flat,sale,60.0,True,2,1,"Calle de Alcalá, 367",Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4349664,-3.6447008,True,https://www.idealista.com/inmueble/101243087/,5394,"60 m² house renovated with TERRACE AND STORAGE ROOM. This apartment consists of a living room, two bedrooms, kitchen, bathroom and terrace. The living-dining room of the house is of a good size, it has excellent lighting thanks to its large window that allows natural light to enter the room. The kitchen is furnished in white, equipped with electrical appliances and has an exterior window that benefits ventilation. The main bedroom is double with access to the open terrace of the house and has a custom-designed wardrobe. The second bedroom is individual with a custom-designed wardrobe, it is decorated to become a youth bedroom. The bathroom has a shower tray with a column with a double water outlet through a hand shower and a rain-effect shower head, a glass partition, a heated towel rail and a sink. The house is completely renovated with a new distribution, it has a guarantee of reform verified with a technical file, heated with individual natural gas heating, air conditioning in the living room and master bedroom. It has AC5 8MM wooden floors, new and guaranteed appliances included: oven, vitro, hood, refrigerator, boiler, washing machine, IRI and A/A. The building has an elevator and its location is unbeatable, on the renowned Calle de Alcalá between the Pueblo Nuevo Metro and the Ciudad Lineal Bus Interchange. This area has all kinds of services, restaurants, entertainment and shops. Wide educational offer, highlighting the CEIP Conde de Romanones. 600 meters from the Doctor Cirajas Health Center, the Municipal Public Library of Ciudad Lineal and the District Board. Communication is unmatched, it has several urban and interurban bus lines (38, 109, 113 and n5), Pueblo Nuevo metro (line 7 and 5) and Quintana metro (line 5), housing has easy access to M30 and M40.",True,good,False,True,4665.0,True,False,True,False,False,False,,,flat,,"Quintana, Madrid","Flat in Calle de Alcalá, 367",,,,
