propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,highlight.groupDescription,newDevelopmentFinished
31368129,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/ff/88/01/748414350.jpg,748v600,47,2,850000.0,flat,sale,175.0,True,3,3,Neguri,Vizcaya,Getxo,Neguri,es,,43.3415067,-3.0024829,False,https://www.idealista.com/inmueble/31368129/,10295,"Housing in Neguri. Very good construction and is in perfect condition. It has a southwest terrace where you can eat or put a nice seating area. It has an area of approx. of 201 m2. The spaces are large and originally had one more bedroom. It is distributed in living room with access to the terrace. Guest toilet Master bedroom with bathroom and exit to the terrace. Two other large rooms, with bathroom. The kitchen allows to put a daily eating area. Wooden windows and climalit in perfect condition. It has two parking spaces and a storage room.",True,good,False,True,4857.0,True,True,False,True,False,False,flat,"Neguri, Getxo",Flat,,True,True,,,,
99559562,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/a0/e2/1089575688.jpg,1861,31,5,550000.0,flat,sale,134.0,True,4,2,Calle Jenaro Oraá Kalea,Vizcaya,Santurtzi,La Txitxarra - Murrieta - Parke Santurtzi,es,,43.33011,-3.0310082,False,https://www.idealista.com/inmueble/99559562/,10772,"CENTRAL PARK AREA REF. -1861 WE OFFER YOU IN EXCLUSIVE! SPECTACULAR HOUSING ORIENTED TO THE CENTRAL PARK Two entrance doors, from one of them the main one, we access a beautiful hall and from the hall to the living room and kitchen, from the other door we access the kitchen and dining room It has three spacious bedrooms, a dining-living room, two bathrooms, one of them with an en-suite bathroom and access to a terrace with views of the port. Spectacular 30m2 living room with access to two large terraces with views of the central park and the port. This house enjoys light and wonderful views that make you feel at home when you visit it. Central heating and hot water with individual meter. The price includes a 35m2 closed garage plot and a 12m2 storage room. Direct access from the house. The house needs reforms to adapt it to current trends, it has a lot of potential to make it your definitive home. Facade and roof completely renovated, with a ventilated façade. No pending works. Come see her. You will love living in the heart of the Santurtzi park close to all services.",True,renew,False,True,4104.0,True,True,False,False,False,False,flat,"La Txitxarra - Murrieta - Parke Santurtzi, Santurtzi",Flat in Calle Jenaro Oraá Kalea,,True,True,,,,
96697817,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/02/f1/953985304.jpg,,45,,1175000.0,chalet,sale,540.0,False,4,5,Muriola Urbanizazioa,Vizcaya,Barrika,,es,,43.4092368,-2.9577004,False,https://www.idealista.com/inmueble/96697817/,16362,"Magnificent SINGLE-FAMILY villa of 540 m2 on a plot of 1.440 m2 in the RESIDENTIAL AREA of the municipality of Barrika. Spectacular home with a modernist design both in the exterior configuration and in the interior spaces. On the main floor, the open spaces stand out, with the main role being the large living room with 3 rooms with large windows, air conditioning and access to the terrace and garden, the immense hall-distributor, the open kitchen with its large central island with a storage area, cellar, pantry and freezer cabinet area, as well as access to the rear garden. The rest of the floor is complemented by a courtesy toilet and a guest room with an en-suite bathroom. The rooms floor is accessed through a bright staircase with indirect lighting, glass steps and windows, which leads to a distribution hall. This floor has the attraction of great light in all rooms and access to various terraces. The two youth rooms have a large dressing area and attached bathrooms. The main room stands out for its large dimensions, with a sofa area and two-way windows. On the lower floor there is a garage for 3/4 cars with a shelving area and bicycle racks; multifunctional space, cupboards under stairs, gym area, warehouse and own toilet, storage room, tool room and facilities. The pool is divided into a Jacuzzi area and a bathing area with duck-bill exits and a landscaped space such as a solarium. The pool has its own climate control, shutter to maintain temperature, automated water treatment with ultraviolet rays and chlorine. The rest of the landscaped garden is complemented by several plateaus, flowerbeds, paths and sleeper stairways. This unique property has a design of large spaces, combining modernity and luxury. It has a quality of materials both in construction and in facilities such as: first-class electrical mechanisms, wallpaper on walls, underfloor heating for hot and cold, perimeter lighting of spaces, aluminum exterior carpentry with double glazing, electric security shutters. of aluminum, insulation of natural stone facades and interior partitions, installation of piped music in rooms with intercom and mini-domotic function, terraces with glass and stainless steel railings, Japanese fountain in the garden, automatic irrigation, etc. The location in the residential area of Barrika gives it a magnificent orientation, the farm is very sunny and with great privacy.",True,good,False,,2176.0,True,True,False,False,False,False,chalet,Barrika,Detached house in Muriola Urbanizazioa,"[{'name': 'villaType', 'text': 'Villa'}]",True,True,independantHouse,,,
100840769,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/ca/0c/1100686273.jpg,AR-187,71,4,2450000.0,flat,sale,430.0,True,7,5,churruca,Vizcaya,Getxo,Las Arenas,es,Muelle de las Arenas,43.3247375,-3.0186124,False,https://www.idealista.com/inmueble/100840769/,9638,"EXCLUSIVE HOUSING UNBEATABLE FRONT VIEWS TO THE ABRA AND THE HANGING BRIDGE Three spectacular terraces that surround the entire property. A unique location, in a protected building by the architect M. M. Smith, Zubizarreta House, Boat House. It has the relevant segregation permits. Imposing distribution in its 430 m2, spacious rooms. And its current distribution is as follows: Large hall with fireplace from which we reach a frontal view of the Abra. Living room in two rooms, seating area with fireplace. Dining room with access to the terrace, currently glazed, from which we can see the entire width of the Abra. Separate living room with access to another beautiful terrace, impressive views of the Ría and the Hanging Bridge. Guest toilet. Master bedroom with dressing room, bathroom and access to the third terrace with frontal views of the Abra. Five large bedrooms and three bathrooms. Kitchen with office, laundry room and ironing room with separate entrance and also accessible by elevator. Independent closed garage with space for vehicle, motorcycle, bicycles…. Storage room In addition, the property has a doorman.",True,good,False,True,5698.0,True,True,False,False,False,False,flat,"Muelle de las Arenas, Getxo",Flat in churruca,"[{'name': 'luxuryType', 'text': 'Luxury'}]",True,True,,,Featured,
99983641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/2e/cd/1063401052.jpg,823-23,51,bj,1150000.0,flat,sale,186.0,True,4,3,Carretera ASUA LA AVANZADA,Vizcaya,Getxo,Neguri,es,,43.332435,-3.0051354,False,https://www.idealista.com/inmueble/99983641/,9581,"EXCLUSIVE. BEAUTIFUL GROUND WITH GARDEN In one of the quietest residential areas of Neguri. We have a magnificent and charming home, with an extraordinary construction finish, a wonderful private garden that surrounds the entire house, and which enjoys great privacy. All rooms, exterior and with views of the garden. And it is distributed as follows: grand main hall Large living room with access to the garden Separate dining area Master bedroom en-suite Three bedrooms and two bathrooms Fully equipped kitchen with separate laundry room Daily dining room (formerly service room) guest toilet Also included in the property are two garage plots with an adjoining storage room of 3 m2 and another storage room of 45 m2.",True,good,False,True,6183.0,True,True,False,False,False,False,flat,"Neguri, Getxo",Flat in Carretera Asua La Avanzada,,True,True,,,Featured,
89433546,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/e2/de/771480554.jpg,,21,1,430000.0,flat,sale,81.0,False,2,2,Henao,Vizcaya,Bilbao,Abando - Albia,es,Ensanche-Moyua,43.2647979,-2.9319234,False,https://www.idealista.com/inmueble/89433546/,317,"Housing located on Calle Henao in the center of the Ensanche de Bilbao. Located in a modern construction building. Interior to patio of apple. Very sunny. It consists of large spaces distributed in a living room, fitted kitchen, two bedrooms and two bathrooms, one of them incorporated in the main room. It has fitted wardrobes. Hot water and central heating. Elevator. For more information, contact Henao Inmobiliaria through our email, phone or website. We will serve you without obligation.",True,good,False,True,5309.0,True,True,False,False,False,False,flat,"Ensanche-Moyua, Bilbao",Flat in Henao,,,,,,,
93868094,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/5e/71/873671969.jpg,016330,40,1,350000.0,flat,sale,102.0,True,3,2,Txanteltxu Ibilbidea,Vizcaya,Berango,,es,,43.3609521,-2.9925817,False,https://www.idealista.com/inmueble/93868094/,11845,"This flat is at Txanteltxu Ibilbidea, 48640, Berango, Bizkaia, on floor 1. It is a flat that has 102 m2 and has 3 rooms and 2 bathrooms.",True,good,False,True,3431.0,True,True,False,False,False,False,flat,Berango,Flat in Txanteltxu Ibilbidea,,True,True,,,,
96224808,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/eb/52/940891541.jpg,773-21,59,2,990000.0,flat,sale,270.0,True,5,4,Neguri,Vizcaya,Getxo,Neguri,es,,43.3382337,-3.0021664,False,https://www.idealista.com/inmueble/96224808/,9975,"HOUSING DESCRIPTION ""EXCLUSIVE"" IN A VERY QUIET RESIDENTIAL AREA OF NEGURI NEAR THE CHURCH OF CARMEN AND THE JOLASETA CLUB. We have this fantastic home with a beautiful south-facing terrace totally exterior with only four neighbors, one hand per floor and distributed as follows: Large entrance hall. Large living room with fireplace and access to a beautiful terrace. Separate dining room. Master bedroom suite on the corner and with access to a very clear terrace with morning sun. 3 bedrooms, two with bathroom incorporated into the room and very clear views. Large fully equipped kitchen with clothesline. Service bedroom and bathroom. 2 parking spaces. Community Txoko with living area and bathroom. Community garden.",True,good,False,True,3667.0,True,True,False,True,False,False,flat,"Neguri, Getxo",Flat,,True,True,,,Featured,
96978909,https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/bb/2e/8e/962075601.jpg,950v600,38,1,745000.0,flat,sale,235.0,True,5,3,subdistrict Las Arenas Centro,Vizcaya,Getxo,Las Arenas,es,Las Arenas Centro,43.331728,-3.0063507,False,https://www.idealista.com/inmueble/96978909/,9577,"BEAUTIFUL HOUSE IN THE ONDATEGUI URBANIZATION. LARGE TERRACE. LARGE SPACES AND VERY GOOD DISTRIBUTION. LANDSCAPED COMMON AREAS. Beautiful home located in the residential area of Ondategui, in Las Arenas. A very quiet area, surrounded by parks and next to the Paseo de Zugazarte. With school stops at the door of the house and 5 minutes from the metro station. It has an area of approx. of 235 m2 and is totally exterior. Very large main areas and spacious bedrooms with large windows. It is distributed in: very spacious hall. Living room with fireplace and access to the terrace. It is a large terrace with the capacity to put a table or a good seating area. Separate dining room with access to the terrace. Library or separate living room connected to the living room and access to the terrace. Large master bedroom with a separate dressing room. Built-in and exterior bathroom. Another 3 fantastic rooms with their wardrobes and 1 complete bathroom. Large kitchen, with a separate office area and with a separate clothesline. Service bedroom and bathroom. 2 entrance doors Individual closed garage for 2 cars. Storage room. Courtesy outdoor parking area. Community gardens.",True,good,False,True,3170.0,True,True,False,True,False,False,flat,"Las Arenas Centro, Getxo",Flat,,True,True,,,,
100858851,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/fd/e3/1105991638.jpg,0829302,38,7,360000.0,flat,sale,129.0,True,3,2,Zona Centro,Vizcaya,Santurtzi,Zona Centro,es,,43.331364,-3.0306237,False,https://www.idealista.com/inmueble/100858851/,10847,"EXCLUSIVE SALE. We present you with an excellent opportunity to acquire a home in the center of Santurtzi, strategically located next to the wonderful Central Park. This property has an area of 129 m² and has three spacious rooms, one of them equipped with a built-in wardrobe, which will provide great comfort for the whole family. It has a magnificent height since it is a seventh floor, regardless of neighbors above, which guarantees tranquility on a day-to-day basis. The dining room is a large open-plan and well-lit space, thanks to its large windows, which allow natural light to enter throughout the day. The kitchen, for its part, is equipped with all the necessary appliances to cook and enjoy delicious dishes with loved ones. Likewise, this property has a complete bathroom and a toilet, which provides greater comfort for the family and visitors. In addition, above the house, it has a large space as a terrace, which is accessed from inside the house, which allows you to make the most of the space and enjoy pleasant moments with the family. The property has another terrace which is accessed from the living room with beautiful views, which will provide the opportunity to enjoy a wonderful and relaxing landscape. In addition, the building has an elevator, which will guarantee easy access to the property for owners and visitors. In short, this house is a unique option to acquire a property in the center of Santurtzi, with an excellent distribution of spaces and lots of light. Definitely a property to fall in love with.",True,renew,False,True,2791.0,True,True,False,True,False,False,flat,"Zona Centro, Santurtzi",Flat,,,,,,,
98805878,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/83/e2/1024378095.jpg,M1145-EXC,23,1,312000.0,flat,sale,101.0,True,3,2,Zona Centro,Vizcaya,Santurtzi,Zona Centro,es,,43.3287731,-3.0336408,False,https://www.idealista.com/inmueble/98805878/,10826,"IN EXCLUSIVE. - SUPER CENTRAL, IMPECCABLE, FULLY RENOVATED 3-bedroom house: - spacious master bedroom, with modern bathroom and dressing room - 2nd room prepared as a large dressing room with fitted wardrobes, (connected to the main room. ) - 3rd spacious bedroom, with built-in wall-to-wall wardrobe. Outdoor dining room with terrace. Large, modern, fully equipped kitchen 2nd Bathroom, modern, with shower, single cabin Oak Wood floors and doors, white PVC windows with double glazing. If you value living in the center, 50 meters from the metro, without doing works, to move in, contact us, you will not regret it. Possibility of a garage plot in the surroundings.",True,good,False,True,3089.0,True,True,False,False,False,False,flat,"Zona Centro, Santurtzi",Flat,,,,,,,
100252921,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/ce/a0/1075107442.jpg,1879,65,7,980000.0,flat,sale,311.0,True,5,4,La Txitxarra - Murrieta - Parke Santurtzi,Vizcaya,Santurtzi,La Txitxarra - Murrieta - Parke Santurtzi,es,,43.3283819,-3.0322359,False,https://www.idealista.com/inmueble/100252921/,10713,"CENTRAL PARK AREA REF. -1879 IN EXCLUSIVE! EXCLUSIVE HOUSING IN THE CENTRAL PARK OF SANTURTZI. TRIPLEX OF 286.30m2 useful, distributed on the main floor with a large hall that gives access to the master suite and the living room. The master suite has two large windows that offer spectacular light to the house and wonderful views of the central park, it has a dressing area and an en-suite bathroom. Spacious living room with access to the balcony. Very spacious equipped kitchen. 2 bedrooms with fitted wardrobes and full bathroom. From this house we access the 2nd floor where we find ourselves: A spectacular 70m2 living room with a library area with a fireplace, has a 9.5-meter window that leads out onto the wonderful 65-m2 terrace from which you can enjoy complete privacy, as can be seen in the photographic report of beautiful views of the park and the sun both in the morning and in the afternoon. Cleanliness. From the living room we access by comfortable wooden stairs to the 3rd floor that is distributed in 2 rooms with built-in wardrobes, a full bathroom and a cabin. A house with a lot of personality that you can turn into your home by adapting it to a more current decoration. Come visit it and you will see the great possibilities offered by both its interior and the area where it is located. Two garage plots are included in this wonderful home, one of 29.72 m2 and another of 14.26 m2.",True,renew,False,True,3151.0,True,True,False,False,False,False,flat,"La Txitxarra - Murrieta - Parke Santurtzi, Santurtzi",Flat,,True,True,,,,
100699510,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/45/00/1096137112.jpg,1901,28,7,530000.0,flat,sale,180.0,True,3,2,La Txitxarra - Murrieta - Parke Santurtzi,Vizcaya,Santurtzi,La Txitxarra - Murrieta - Parke Santurtzi,es,,43.3273168,-3.0331383,False,https://www.idealista.com/inmueble/100699510/,10687,"CENTRAL PARK AREA. REF. 1901 We offer you a spectacular apartment in the heart of Santurtzi with 2 elevators. Due to its location and height with unobstructed views you can see the entire sea. Having a useful 164 m2, the 3 bedrooms are very large, all of them with built-in wardrobes, a 35 m2 living-dining room, a large equipped kitchen with a pantry and a service door, and 2 bathrooms. The whole house has natural gas heating and a beautiful terrace where you can have a table with chairs and enjoy the views. The price includes a garage plot that is directly accessed by the elevator and a storage room. Being located in the center we have at hand all kinds of services and shops as well as communications by metro, train and bus.",True,good,False,True,2944.0,True,True,False,False,False,False,flat,"La Txitxarra - Murrieta - Parke Santurtzi, Santurtzi",Flat,,True,True,,,,
99111229,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/42/6d/1047529718.jpg,1837,34,bj,705000.0,flat,sale,180.0,True,4,2,Larrea - San Juan de Dios - Peñota,Vizcaya,Santurtzi,Larrea - San Juan de Dios - Peñota,es,,43.3243125,-3.0229635,False,https://www.idealista.com/inmueble/99111229/,9856,"PEÑOTA AREA REF. -1837 EXCLUSIVE! SPECTACULAR LUXURY HOME EQUIPPED WITH ALL THE SERVICES AND COMFORTS YOU WANT IN A QUALITY HOME. 150 m2 distributed in 4 very spacious rooms with built-in wardrobes and the main one with a dressing room, beautiful 35 m2 living-dining room with large windows and direct access to an idyllic terrace that you can enjoy with the family, functional modern kitchen, with island, equipped with electrical appliances high end and laundry area, The kitchen is connected to the living room with a spectacular glass window with sliding doors to be able to use it according to the occasion. 2 large modern marble bathrooms, one of them in a room It is a floor with a lift to level 0, completely exterior, high, very sunny and with spectacular unobstructed views of the sea, located in a private urbanization with a paddle tennis court, with only access for the neighbors, and with a garden area of which a gardener takes care of daily that the urbanization and its gardens are always impeccable for the enjoyment of the community. The large terrace, with access from the living room and from a bedroom, from which the spectacular views are contemplated. It also consists of a second small terrace in the master bedroom The house has a garage plot with direct access from the house, spacious, for a large car and with easy access and a spacious storage room, also with direct access It comes equipped with central heating, magnificent wooden floors, PVC windows, lacquered doors and partially furnished, with large custom-made wardrobes and high-quality furniture. It is a luxury to be able to enjoy the independence that living in a private urbanization offers you but which in turn is immersed in the city and you can enjoy all the services without having to use a vehicle, close to the metro, buses, supermarkets, shopping centers, etc. health, schools, areas of expansion. Come visit her and she will not leave you indifferent. It is a very special home in which as soon as you enter you will feel at home.",True,good,False,True,3917.0,True,True,False,False,False,False,flat,"Larrea - San Juan de Dios - Peñota, Santurtzi",Flat,,True,True,,,,
