propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,labels,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100681641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/0a/7a/937540510.jpg,70425,33,3,109000.0,flat,sale,78.0,True,3,1,Calle Jorge Jordana,Zaragoza,Zaragoza,Delicias,es,Delicias,41.6524371,-0.9040825,False,https://www.idealista.com/inmueble/100681641/,1309,"Inmobiliaria Bebricio proposes you an apartment for rent on Jordana street. The house is distributed in three bedrooms, living room kitchen with access to a beautiful terrace and bathroom with shower. Terrazzo floors, wooden windows, fully equipped kitchen, central heating.. . Building with elevator. Located in an excellent area, full of life, next to Delicias Street, Madrid Avenue, very well connected… and equipped with all services: shops, supermarkets, gyms, schools, restaurants… Come see it!.",False,good,False,True,1397.0,False,False,False,False,False,False,,,flat,,"Delicias, Zaragoza",Flat in Calle Jorge Jordana,,,,
99494862,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/5d/09/1045758285.jpg,,26,2,810000.0,flat,sale,325.0,True,4,3,Paseo de la Constitución,Zaragoza,Zaragoza,Centro,es,Paseo Independencia,41.649811,-0.8808155,False,https://www.idealista.com/inmueble/99494862/,695,"BM real estate offers you exclusively! Fantastic 302m2 useful apartment on Paseo de la Constitución. With 2 parking spaces and storage room Privileged location a few meters from Plaza Aragón and the English Court. Second floor that has four bedrooms, a living room of almost 90 m2, a kitchen of more than 25 m2 and 3 bathrooms. The house has 2 fantastic terraces and a gallery in the kitchen. The house can be divided into 2, to leave it as in origin. It has 4 entrances, which are the two main ones and the 2 service ones. There would be 2 houses with 2 entrances, 4 bedrooms, 3 bathrooms and a 35-meter living room. Great constructive and ornamental quality throughout the house, highlighting its custom-made living room with wood paneling on the walls made by the prestigious Loscertales brand To highlight the luminosity of this property as well as the cross ventilation and the fantastic views from the terraces Two large garage spaces and a storage room in the same building with direct access from the elevator. Central heating and hot water. Ducted air conditioning Ideal for families due to its proximity to schools and supermarkets Come see it without obligation and receive financial advice for your mortgage completely free of charge. **This announcement is not binding** If you are going to make a change of home or want advice for the sale of your home, do not hesitate to contact us.",False,good,False,True,2492.0,True,False,False,False,False,False,True,True,flat,,"Paseo Independencia, Zaragoza",Flat in Paseo de la Constitución,,,,
101036429,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/cc/f3/1107794500.jpg,B-3d,8,3,227000.0,flat,sale,89.0,True,3,2,"Calle Iberia, 15",Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6309334,-0.8851146,True,https://www.idealista.com/obra-nueva/101036429/,2016,"Development on Iberia street 15, in the Torrero neighborhood. A neighborhood located to the south of Zaragoza in the largest area of expansion that borders the districts of Universidad, San José and Las Fuentes. It is a fully consolidated mainly residential neighborhood that enjoys all the services and communications. It has large parks and facilities. The Iberia 15 building is a design and energy efficient promotion that allows you to enjoy comfort in your quality home. Excellent qualities of both finishes and efficient air conditioning solutions, such as underfloor heating and aerothermal energy. It consists of 8 homes with 1, 2 and 3 bedrooms, garages and storage rooms with different distributions to adapt to the preferences that you decide and with the possibility of customizing the interior finishes among the different options.",False,newdevelopment,True,True,2551.0,True,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza","Flat in Calle Iberia, 15",,,,False
101036460,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/b9/25/1107794523.jpg,A-2d,8,2,155000.0,flat,sale,61.0,True,2,1,"Calle Iberia, 15",Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6309334,-0.8851146,True,https://www.idealista.com/obra-nueva/101036460/,2016,"Development on Iberia street 15, in the Torrero neighborhood. A neighborhood located to the south of Zaragoza in the largest area of expansion that borders the districts of Universidad, San José and Las Fuentes. It is a fully consolidated mainly residential neighborhood that enjoys all the services and communications. It has large parks and facilities. The Iberia 15 building is a design and energy efficient promotion that allows you to enjoy comfort in your quality home. Excellent qualities of both finishes and efficient air conditioning solutions, such as underfloor heating and aerothermal energy. It consists of 8 homes with 1, 2 and 3 bedrooms, garages and storage rooms with different distributions to adapt to the preferences that you decide and with the possibility of customizing the interior finishes among the different options.",False,newdevelopment,True,True,2541.0,True,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza","Flat in Calle Iberia, 15",,,,False
97711911,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/1e/0c/989923407.jpg,,30,2,280000.0,flat,sale,160.0,True,6,3,Calle Coso no number,Zaragoza,Zaragoza,Centro,es,Paseo Independencia,41.6513131,-0.8784644,True,https://www.idealista.com/inmueble/97711911/,924,"FOR SALE EXTERIOR APARTMENT IN THE CENTER OF ZARAGOZA.COSO STREET, NEXT TO PLAZA ESPAÑA. To reform. It consists of 6 bedrooms and 3 bathrooms, kitchen and large living room. 160 meters built, amplitude and luminosity. It is a second floor with elevator. Shopping and restaurant area, in the Tubo area, 5 minutes walk from the Plaza de Nuestra Señora.del Pilar and Plaza España.Close to the tram, the English Court of Paseo Independecia, Palafox cinemas, etc. With public transport on the same street. Next to bus stops for lines 21, 22, 28, 30, 32, 35, N1, etc. More information and photos by private. Phones: 648493030/654477231 API LATORRE, REGISTERED 510.",False,renew,False,True,1750.0,True,False,False,False,False,False,,,flat,,"Paseo Independencia, Zaragoza",Flat in Calle Coso no number,,,,
101036457,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/b9/25/1107794523.jpg,B-3d,8,1,215000.0,flat,sale,89.0,True,3,2,"Calle Iberia, 15",Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6309334,-0.8851146,True,https://www.idealista.com/obra-nueva/101036457/,2016,"Development on Iberia street 15, in the Torrero neighborhood. A neighborhood located to the south of Zaragoza in the largest area of expansion that borders the districts of Universidad, San José and Las Fuentes. It is a fully consolidated mainly residential neighborhood that enjoys all the services and communications. It has large parks and facilities. The Iberia 15 building is a design and energy efficient promotion that allows you to enjoy comfort in your quality home. Excellent qualities of both finishes and efficient air conditioning solutions, such as underfloor heating and aerothermal energy. It consists of 8 homes with 1, 2 and 3 bedrooms, garages and storage rooms with different distributions to adapt to the preferences that you decide and with the possibility of customizing the interior finishes among the different options.",False,newdevelopment,True,True,2416.0,True,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza","Flat in Calle Iberia, 15",,,,False
83231307,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/01/2e/626561844.jpg,279,25,5,204000.0,flat,sale,86.0,True,3,2,Juan Bautista del Mazo,Zaragoza,Zaragoza,Almozara,es,Almozara,41.6613764,-0.899409,False,https://www.idealista.com/inmueble/83231307/,1638,"Apartment for sale next to the main avenue of the Almozara, Pablo Gargallo with facade of brick caravista. It is a high floor with lift, exterior and bright, with garage and storage room and access to communal pool. It is distributed in three bedrooms (very large built-in closet), 22m2 living room, two bathrooms (one of them with jacuzzi) and a 3m2 terrace. It has armored door, aluminum windows, and terrazzo floors. It has individual gas heating and A / C in the living room and bedroom. The apartment is sold without furniture.",False,good,False,True,2372.0,False,False,False,False,False,False,True,True,flat,,"Almozara, Zaragoza",Flat in Juan Bautista del Mazo,,,,
101026800,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/dc/d1/1107644406.jpg,,22,1,85900.0,flat,sale,56.0,False,3,1,Avenida Compromiso de Caspe,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6465821,-0.8624318,False,https://www.idealista.com/inmueble/101026800/,2228,"PROPERTY WITH TERRACE ON COMMITMENT AVENUE IN CASPE! House with three bedrooms, living room, kitchen, bathroom and terrace. White aluminum windows with double glazing, terrazzo flooring and individual gas heating. From the kitchen we have access to a very good-sized terrace, a bathroom equipped with a shower, a building with an elevator and a video intercom, located on the main avenue of the Las Fuentes neighborhood. ALL SERVICES LESS THAN FIVE MINUTES!  GREAT OPPORTUNITY!",False,good,False,True,1534.0,False,False,False,False,False,False,,,flat,,"Las Fuentes, Zaragoza",Flat in Avenida Compromiso de Caspe,,,,
100963201,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/2f/8f/1105360407.jpg,,55,1,208000.0,flat,sale,93.0,True,3,2,VICTORIA OCAMPO,Zaragoza,Zaragoza,Actur,es,Ranillas,41.6669881,-0.8906567,False,https://www.idealista.com/inmueble/100963201/,2023,"Magnificent apartment with 3 bedrooms, living room, kitchen and two bathrooms on Victoria Ocampo street. This apartment is bright and has exterior views, which makes it ideal for enjoying the city. The farm dates from 1982 and has a garage and storage room, which makes it very practical for day to day. The house also has a balcony and a large communal terrace that can be used and enjoyed. The bedrooms are spacious and have fitted wardrobes, plus a custom built wardrobe in the master bedroom. The heating is individual gas and the air conditioning ducts extends throughout the house. The property has been well cared for and is ready to move into, although if you wish, you can update it to your liking. The 1982 build quality is excellent. Community fees are very affordable, only 60 euros per month, which include a property manager, cleaning of common areas, garage and storage rooms. The location is perfect, in a privileged area of Actur, just a few steps from the tram stop and close to Gran Casa. In addition, it is a few meters from the Alcampo supermarket and surrounded by all services, including schools, institutes, health centers and means of transport. This apartment is a unique opportunity that you cannot miss!",False,good,False,True,2237.0,True,False,False,False,False,False,True,True,flat,,"Ranillas, Zaragoza",Flat in Victoria Ocampo,,,,
101173668,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/b0/a1/56/1113211685.jpg,,15,1,129000.0,flat,sale,99.0,True,4,1,Calle de Fray Julián Garcés,Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6328756,-0.8850696,False,https://www.idealista.com/inmueble/101173668/,1804,"MUNDOCASA offers exclusively, in the center of Torrero, in the best area of the neighborhood, in Plaza de las Canteras. The house has 87m2, with 4 bedrooms + living room, kitchen, bathroom and an interior terrace of 14m2. Fully renovated apartment, floors, doors, climalit windows, boiler, individual gas radiators. Come visit him.",False,good,False,False,1303.0,False,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza",Flat in Calle de Fray Julián Garcés,,,,
101036384,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/28/68/1107794503.jpg,A-1d,8,bj,99965.0,flat,sale,44.0,True,1,1,"Calle Iberia, 15",Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6309334,-0.8851146,True,https://www.idealista.com/obra-nueva/101036384/,2016,"Development on Iberia street 15, in the Torrero neighborhood. A neighborhood located to the south of Zaragoza in the largest area of expansion that borders the districts of Universidad, San José and Las Fuentes. It is a fully consolidated mainly residential neighborhood that enjoys all the services and communications. It has large parks and facilities. The Iberia 15 building is a design and energy efficient promotion that allows you to enjoy comfort in your quality home. Excellent qualities of both finishes and efficient air conditioning solutions, such as underfloor heating and aerothermal energy. It consists of 8 homes with 1, 2 and 3 bedrooms, garages and storage rooms with different distributions to adapt to the preferences that you decide and with the possibility of customizing the interior finishes among the different options.",False,newdevelopment,True,True,2272.0,True,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza","Flat in Calle Iberia, 15",,,,False
100262670,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/bc/71/1075600472.jpg,VENTASANJOSE,23,2,155000.0,flat,sale,82.0,True,3,1,Avenida de San José,Zaragoza,Zaragoza,Miraflores San Jose,es,La Granja,41.6448006,-0.8714884,False,https://www.idealista.com/inmueble/100262670/,1528,"House for sale in the Avenida de San José next to Plaza Reina Sofía. House of 75 useful meters. Second floor totally exterior with elevator. Distributed in three bedrooms, a spacious living room, an independent kitchen with access to an outdoor terrace and a complete bathroom. Individual gas heating, double aluminum windows, large built-in wardrobe used as a pantry. The farm has a large entrance patio with an access ramp for people with reduced mobility. Surrounded by all kinds of services, schools, communications and green areas. 15 minutes from the historic center of the city.",True,good,False,True,1890.0,True,False,False,False,False,False,,,flat,,"La Granja, Zaragoza",Flat in Avenida de San José,,,,
101173668,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/b0/a1/56/1113211685.jpg,,15,1,129000.0,flat,sale,99.0,True,4,1,Calle de Fray Julián Garcés,Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6328756,-0.8850696,False,https://www.idealista.com/inmueble/101173668/,1804,"MUNDOCASA offers exclusively, in the center of Torrero, in the best area of the neighborhood, in Plaza de las Canteras. The house has 87m2, with 4 bedrooms + living room, kitchen, bathroom and an interior terrace of 14m2. Fully renovated apartment, floors, doors, climalit windows, boiler, individual gas radiators. Come visit him.",False,good,False,False,1303.0,False,False,False,False,False,False,,,flat,,"Barrio Torrero, Zaragoza",Flat in Calle de Fray Julián Garcés,,,,
101082264,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/34/c9/1100506054.jpg,T11 7º,6,7,187370.0,flat,sale,80.0,True,3,2,Calle Joaquín Numancia no number,Zaragoza,Zaragoza,La Jota,es,La Jota,41.6607052,-0.8577323,True,https://www.idealista.com/obra-nueva/101082264/,2920,"Splendid homes with a vision of the future that combine quality of life, respect for the environment and the comfort of people that inhabit themaProperties presents the residential complex of Paradis new construction, which is distributed in 5 stairs, built with sustainable materials, with communal garden area, parking for bicycles, Pet Friendly and swimming pool. Penthouses with excellent terraces for enjoy the sea views. Two and three bedroom apartments with different orientations. High-end finishes, equipped kitchens with Bosch appliances, full bathrooms with towel rails electrical and thermostatic taps, fitted wardrobes, floor radiant, air conditioning based on aerothermal energy and refrigeration by air duct, which achieves great energy savings. Parking with charger for electric car and storage room (included in the price) price). The development is located in the town of Montgat, population del Maresme, two minutes from the sea, with excellent views. Easy road access to the B-20 and C-31, just 15 minutes from the city of b.",False,newdevelopment,True,True,2342.0,True,False,False,False,False,False,True,True,flat,,"La Jota, Zaragoza",Flat in Calle Joaquín Numancia no number,,,,False
100681641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/0a/7a/937540510.jpg,70425,33,3,109000.0,flat,sale,78.0,True,3,1,Calle Jorge Jordana,Zaragoza,Zaragoza,Delicias,es,Delicias,41.6524371,-0.9040825,False,https://www.idealista.com/inmueble/100681641/,1309,"Inmobiliaria Bebricio proposes you an apartment for rent on Jordana street. The house is distributed in three bedrooms, living room kitchen with access to a beautiful terrace and bathroom with shower. Terrazzo floors, wooden windows, fully equipped kitchen, central heating.. . Building with elevator. Located in an excellent area, full of life, next to Delicias Street, Madrid Avenue, very well connected… and equipped with all services: shops, supermarkets, gyms, schools, restaurants… Come see it!.",False,good,False,True,1397.0,False,False,False,False,False,False,,,flat,,"Delicias, Zaragoza",Flat in Calle Jorge Jordana,,,,
99494862,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/5d/09/1045758285.jpg,,26,2,810000.0,flat,sale,325.0,True,4,3,Paseo de la Constitución,Zaragoza,Zaragoza,Centro,es,Paseo Independencia,41.649811,-0.8808155,False,https://www.idealista.com/inmueble/99494862/,695,"BM real estate offers you exclusively! Fantastic 302m2 useful apartment on Paseo de la Constitución. With 2 parking spaces and storage room Privileged location a few meters from Plaza Aragón and the English Court. Second floor that has four bedrooms, a living room of almost 90 m2, a kitchen of more than 25 m2 and 3 bathrooms. The house has 2 fantastic terraces and a gallery in the kitchen. The house can be divided into 2, to leave it as in origin. It has 4 entrances, which are the two main ones and the 2 service ones. There would be 2 houses with 2 entrances, 4 bedrooms, 3 bathrooms and a 35-meter living room. Great constructive and ornamental quality throughout the house, highlighting its custom-made living room with wood paneling on the walls made by the prestigious Loscertales brand To highlight the luminosity of this property as well as the cross ventilation and the fantastic views from the terraces Two large garage spaces and a storage room in the same building with direct access from the elevator. Central heating and hot water. Ducted air conditioning Ideal for families due to its proximity to schools and supermarkets Come see it without obligation and receive financial advice for your mortgage completely free of charge. **This announcement is not binding** If you are going to make a change of home or want advice for the sale of your home, do not hesitate to contact us.",False,good,False,True,2492.0,True,False,False,False,False,False,True,True,flat,,"Paseo Independencia, Zaragoza",Flat in Paseo de la Constitución,,,,
99165041,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/54/c9/1035669121.jpg,,66,,265000.0,chalet,sale,236.0,False,5,2,González Cruz,Zaragoza,Zaragoza,Barrios rurales del norte,es,San Juan de Mozarrifar,41.7149429,-0.8441419,False,https://www.idealista.com/inmueble/99165041/,8244,"Masquehogares offers a well-kept, good-sized townhouse in San Juan de Mozarrifar. Located in San Juan de Mozarrifar, just in front of the neighborhood's School of Early Childhood and Primary Education. San Juan de Mozarrifar is a neighborhood of Zaragoza, with public transport, all kinds of shops with a supermarket, local shops, bars and cafes, a pharmacy.. . The urbanization has a good community area with swimming pool, green area and sports area, as well as a community room. The house is distributed as follows: STREET FLOOR: Spacious and modern living room with open kitchen, recently renovated. The kitchen was made with a good island, with a dining bar and an integrated hood in the design false ceiling. It has an area of about 45 square meters, and about 6 meters of windows towards the garden area, facing south and sun practically all day. From here we have access to the rear garden. A toilet completes this floor. YARD: We have a garden area, with trees and vegetation of about 45 meters. Here we have water intakes and drainage. FIRST FLOOR: On this floor we have 4 large bedrooms: * Main bedroom (suite type) of 12.45m and bathroom of more than 4 meters. * Secondary bedroom of almost 12 meters * Third bedroom of more than 13 meters * Fourth bedroom of more than 13 meters A second bathroom completes this floor. SECOND FLOOR: 66 meters diaphanous, with Velux type windows. Currently used as a guest room and office... but its large size allows many uses or even in the division. BASEMENT: On this floor we have a storage room of more than 11 meters and a large garage area of more than 38 meters in which two cars fit. The garage door is electric with remote control. The heating is individual, with electric underfloor heating, and temperature control by plants. There are several neighbors who have installed solar panels on their roofs. In the attic there is hot and cold air conditioning and accumulator. Community fees are only 20 euros / month. Do you want to live in this house? Don't get lost and call now!",True,good,False,,1123.0,True,False,False,False,False,False,True,True,chalet,terracedHouse,"San Juan de Mozarrifar, Zaragoza",Terraced house in González Cruz,,,,
100729231,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/1c/3b/1097079532.jpg,70426,28,1,94900.0,flat,sale,45.0,True,1,1,Calle Vega,Zaragoza,Zaragoza,Oliver y Valdefierro,es,Valdefierro,41.6399298,-0.9322542,False,https://www.idealista.com/inmueble/100729231/,3720,"Bebricio Real Estate offers you an apartment in Valdefierro. Possible rent with option to buy. The house, very well cared for, is currently distributed in a living room with a kitchenette, a bedroom, a full bathroom. From the living room and from the master bedroom there is access to a charming terrace with beautiful views. Fully equipped kitchen with high-end appliances. The washing machine is also a dryer. Parquet and porcelain floors, hardwood doors, air conditioning in the living room, individual gas heating.. . tastefully decorated. Spacious storage room. Building with elevator. Located in a good, quiet area, with easy parking and equipped with all services: park, schools, supermarkets, gyms, restaurants.. . and well connected. Come see it!",False,good,False,True,2109.0,False,False,False,False,False,False,,,flat,,"Valdefierro, Zaragoza",Flat in Calle Vega,,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,
100458240,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/4e/5c/1087280489.jpg,21147,46,,560000.0,chalet,sale,300.0,False,6,3,"Avenida de la Ilustración, 31",Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,Montecanal-Valdespartera-Rosales del Canal,41.630006,-0.9393619,True,https://www.idealista.com/inmueble/100458240/,4672,"Total surface area 300 m², villa plot area 350 m², usable floor area 275 m², single bedrooms: 3, double bedrooms: 3, 2 bathrooms, 1 toilets, air conditioning (hot and cold), age between 20 and 30 years, built-in wardrobes, heating (natural gas), ext. woodwork (wood), fireplace, state of repair: in good condition, garage, gas, garden (own), floor no. : 4, terrace, built-up, double glazing.",False,good,False,,1867.0,True,False,False,False,False,False,True,True,chalet,independantHouse,"Montecanal-Valdespartera-Rosales del Canal, Zaragoza","Detached house in Avenida de la Ilustración, 31",,,,
101095316,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/3a/c3/1109864703.jpg,Actur-Elena,32,2,232000.0,flat,sale,123.0,True,3,2,Calle de Somport,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6753743,-0.8752916,False,https://www.idealista.com/inmueble/101095316/,3166,"MUN DOCASA OFFERS YOU THIS WONDERFUL HOME IN SOMPORT STREET WITH GARAGE AND STORAGE ROOM Great home located on Somport street, in perfect condition to move into. It has 3 very spacious bedrooms, two of them with fitted wardrobes. Master bedroom suite. Fully equipped kitchen, has a gallery and a large terrace at the foot of the living room. Air conditioning system throughout the house, individual gas heating, laminate floors, double glazing in all rooms. Large garage and storage room included in the price. Come to a comfortable and consolidated area, close to everything and well connected. Full of services such as schools, bus stops, green areas.. . and only 15 minutes from Gran Casa! OPTION TO RENT WITH OPTION TO PURCHASE. (CONSULT) Do not hesitate and book your visit now.",False,good,False,True,1886.0,True,False,False,False,False,False,True,True,flat,,"Salvador Allende-Parque Goya-Zorongo, Zaragoza",Flat in Calle de Somport,,,,
100754706,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/7c/a6/1097874614.jpg,1505,34,bj,265000.0,flat,sale,120.0,True,3,2,"Calle del Heraldo de Aragón, 65",Zaragoza,Zaragoza,Oliver y Valdefierro,es,Valdefierro,41.6396709,-0.9264214,True,https://www.idealista.com/inmueble/100754706/,3264,"Flat for sale in Zaragoza, with 120 m², 3 rooms and 2 bathrooms, Swimming pool, Garage, Storage room, Lift, Furnished and Air conditioning.",True,good,False,True,2208.0,True,True,False,False,False,False,True,True,flat,,"Valdefierro, Zaragoza","Flat in Calle del Heraldo de Aragón, 65",,,,
101015337,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/b2/1d/1107093046.jpg,f143,21,2,160600.0,flat,sale,65.0,True,2,1,subdistrict Barrio Jesús,Zaragoza,Zaragoza,Arrabal - Barrio Jesus,es,Barrio Jesús,41.6577279,-0.8697338,False,https://www.idealista.com/inmueble/101015337/,1888,"Buyer customer exempt from additional fees. Magnificent home to move into or, if you prefer to reform it, with many possibilities for customization and distribution. House of 65 meters, with 2 bedrooms, living room with kitchenette, 1 bathroom and a small balcony. Bright and well-used house with a gas boiler, air conditioning through ducts throughout the house, heating and individual gas hot water, it also has a video intercom. Few community fees. Near the iron bridge and 5 minutes from Plaza del Pilar on foot, with a bus stop at street level. Possibility of rent also with purchase option. We find the financing you need.",True,good,False,True,2471.0,False,False,False,False,False,False,,,flat,,"Barrio Jesús, Zaragoza",Flat,,,,
100899193,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/8d/10/1102669639.jpg,,32,5,310000.0,flat,sale,140.0,True,4,3,Paseo de Sagasta,Zaragoza,Zaragoza,Centro,es,Paseo Sagasta,41.6404063,-0.8849028,False,https://www.idealista.com/inmueble/100899193/,998,"""Sale in Paseo Sagasta. "". EXTERIOR of 136 useful m, distributed in: - 4 bedrooms. - 36m double living room with access to the terrace. - Kitchen with access to terrace. - 3 full bathrooms, one with a bathtub and the other 2 with a shower tray. Qualities: armored door, parquet floors, tilt-and-turn PVC climalit windows and others made of aluminum, central heating.. . The farm has an intercom and elevator. Property with views from the terrace of the living room from the entire Paseo Sagasta to the Pignatelli Park, from which you can enjoy the tranquility of the landscape from the terrace of the property, also being able to relax by taking a walk after a hard day's work. * Do not hesitate to call us to visit it without any commitment. We are waiting for you! *.",False,good,False,True,2214.0,True,False,False,False,False,False,,,flat,,"Paseo Sagasta, Zaragoza",Flat in Paseo de Sagasta,,,,
101147460,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/39/86/1111769404.jpg,,24,,300000.0,chalet,sale,205.0,False,4,4,Urbanización Sirio,Zaragoza,Utebo,,es,,41.703619,-1.000517,False,https://www.idealista.com/inmueble/101147460/,11079,"Beautiful and spacious townhouse with 4 bedrooms, attic, cellar and living room, equipped kitchen with dining area, 3 full bathrooms and another in the attic, individual gas oil heating with community tank, completely exterior and very bright, 2 garage spaces and storage room, armored door, video intercom, marble floors on the ground floor and stairs and stoneware in the rest, pre-installation of air conditioning throughout the house except in the attic where a split is installed, fireplace in the living room and in the cellar and installation prepared for the attic, private garden of 25 m² + closed gallery in the kitchen and porch at the entrance of the house, the apartment would be delivered furnished as it appears in the photographs, fitted wardrobes and a terrace in one of the bedrooms. The attic has a bathroom, although it is now used as a laundry room and solarium, a fully furnished cellar. Urbanization of only 23 neighbors with swimming pool and green areas. €170 of community expenses per month.",False,good,False,,1463.0,False,False,False,False,False,False,True,True,chalet,terracedHouse,Utebo,Terraced house in Urbanización Sirio,,,,
100262670,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/bc/71/1075600472.jpg,VENTASANJOSE,23,2,155000.0,flat,sale,82.0,True,3,1,Avenida de San José,Zaragoza,Zaragoza,Miraflores San Jose,es,La Granja,41.6448006,-0.8714884,False,https://www.idealista.com/inmueble/100262670/,1528,"House for sale in the Avenida de San José next to Plaza Reina Sofía. House of 75 useful meters. Second floor totally exterior with elevator. Distributed in three bedrooms, a spacious living room, an independent kitchen with access to an outdoor terrace and a complete bathroom. Individual gas heating, double aluminum windows, large built-in wardrobe used as a pantry. The farm has a large entrance patio with an access ramp for people with reduced mobility. Surrounded by all kinds of services, schools, communications and green areas. 15 minutes from the historic center of the city.",True,good,False,True,1890.0,True,False,False,False,False,False,,,flat,,"La Granja, Zaragoza",Flat in Avenida de San José,,,,
98650485,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/42/b7/938710992.jpg,TIPO D,7,bj,185000.0,flat,sale,72.0,True,2,1,"Plaza  ECCE HOMO 4,, 6",Zaragoza,Zaragoza,Casco Historico,es,Alfonso,41.6545472,-0.8827484,True,https://www.idealista.com/obra-nueva/98650485/,825,"Casa Audiencia is a residential building located in the center of Zaragoza, after La Audiencia, in the Historic Center. In the Plaza Ecce Hommo next to the University School of Tourism of Zaragoza, Casa Audiencia is located 5 minutes walk from the Plaza del Pilar and the Plaza España and 3 minutes from the Central Market and the Roman Walls. Casa Audiencia is located in the center of Zaragoza, in the tourist area par excellence, next to the most important and emblematic places of the city: The Basilica del Pilar, La Seo Cathedral, Alfonso Street or Paseo Independencia. Around the building you can find multiple shops, schools, entertainment venues and monuments among other elements, which make the location something exceptional. It should be noted the proximity of Casa Audiencia to the tram stop. You can't be better with the rest of the city and have better transportation than living in Casa Audiencia. The building consists of 1, 2 and 3 bedroom homes. It is equipped with a communal pool on the rooftop. Also available in the rooftop area, a common area ideal for organizing family meals or dinners outdoors. The homes will be fully equipped, will have a kitchen and bathrooms. As for the facilities, Casa Audiencia, has a high energy efficiency system (A) for maximum savings and also the homes have a ventilation system with heat recovery that provides a stable temperature. Casa Audiencia has storage rooms, and also parking spaces that allow its owners to park their car in the building itself, without having to search for alternative parking.",False,newdevelopment,True,True,2569.0,True,False,False,False,False,False,,,flat,,"Alfonso, Zaragoza","Flat in Plaza  Ecce Homo 4,, 6",,,,False
