propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
98264311,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/68/a2/1006013104.jpg,3855V_6,46,6,2650000.0,penthouse,sale,195.0,True,2,2,Paseo de Gràcia,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3919731,2.1693451,False,https://www.idealista.com/inmueble/98264311/,839,"This spectacular and exclusive penthouse of 101m2 built and 72m2 of terrace is distributed in a spacious and bright living room with access to the magnificent terrace with double height. The floor is made of floating wood that provides a feeling of relaxation thanks to its landscaped areas. With posbilidades of furnishing with a chill out area or a nice outdoor dining area where you can enjoy the summer evenings. The incredible views it provides will not leave you indifferent.  The kitchen is open to the dining room with island and breakfast bar, it comes fully equipped with high end appliances (including a Liebherr wine fridge) and has access to the separate water area. The sleeping area consists of a master bedroom suite with access to a large balcony, a dressing room and a bathroom with oval bathtub and shower.  The second bedroom also en suite and with access to the balcony of 21m2. Both bedrooms have fitted closets. All rooms have underfloor heating, air conditioning and heating, home automation, oak floors, aluminum carpentry and double glazing. The elegant and unique roof terrace offers a unique space, with lots of vegetation and a wooden structure that surrounds the incredible pool, ideal for cooling off in the hottest months. Its location enjoys excellent communication, and the unique experience of living in Paseo de Gracia; surrounded by the best fashion stores, hotels, high class restaurants and the most representative examples of modernism. A luxury within the reach of few.  The rehabilitation of this traditional neoclassical building has been carried out with the highest standards and details. It has sought to merge the most distinguished of the past and the most functional of the future. Its design is totally avant-garde and has all the comforts of the most modern constructions.",True,good,False,True,13590.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Penthouse in Paseo de Gràcia,penthouse,,
99172111,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/0a/7c/1035916272.jpg,BCN06862,39,1,895000.0,flat,sale,146.0,True,3,2,Calle de Bailèn,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3945813,2.1732624,False,https://www.idealista.com/inmueble/99172111/,1058,"Superb refurbished apartment with original features in the best area of Eixample. This recently refurbished property is in a perfect state of conservation, so it's practically brand new. It's located in ""Quadrat d'Or"" (""Golden Square""), in the lower part of the right side of the Eixample, the most sought-after and quietest area, with the most representative Modernista buildings. The property has 140,75 built interior sqm. The day area is a wonderful 54 sqm living-dining-kitchen area, all open in one space, which makes it perfect to enjoy its amplitude. The two-ambiances living room has access to a 5 sqm balcony facing the street. The kitchen with island is high quality design. Next to it, we find a separate laundry room with washing machine, tumble dryer and water heater. A hallway full of wardrobes, which offers plenty of storage space, leads to the night area. There are 3 bedrooms: an en-suite bedroom with wardrobe opening onto a small 5 sqm terrace, a double bedroom and a medium sized bedroom. It also has a separate bathroom. The flat preserves all the original elements, such as the 3,5 m high ceilings with mouldings, Catalan vault and wooden beams, restored Nolla mosaic floors combined with a beautiful wooden parquet, recovered and treated brick wall, and restored original woodwork, stripped and with double glazing. The whole apartment is equipped with ducted air conditioning with heat pump. There's also the possibility of purchasing the furniture. This property is located on a building with lift and communal terrace that can be used for sunbathing, relaxing, reading.. . The area, very close to Paseo Sant Joan, offers a wide range of services, restaurants, cultural attractions and proximity to the city centre, Plaza Catalunya, Paseo de Gracia and the Born district. Do not hesitate to arrange a viewing with us.",False,good,False,True,6130.0,True,True,False,False,,False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Calle de Bailèn,,,
98000858,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/4c/29/997711187.jpg,3835V,36,5,880000.0,flat,sale,114.0,True,2,2,Rambla de Catalunya,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3902528,2.1608339,False,https://www.idealista.com/inmueble/98000858/,1196,"Exclusive renovated apartment for sale in Rambla Catalunya, Barcelona Spectacular and exclusive 114m2 home, distributed in a spacious hall with exposed brick walls that lead to a bright double room with fitted wardrobes and access to a small terrace. A full bathroom with shower. The kitchen is open and comes fully equipped with appliances and induction hobs. The floor is hydraulic. It has an independent water area. A spacious and bright dining room with two large windows and views of the Eixample courtyard. The main bedroom with bathroom en suite; with shower tray, hydromassage bathtub and microcement floors. Oriented to the outside and also with fitted wardrobes.  The apartment includes an osmosis system in the kitchen, air conditioning, heating, parquet floors and electric shutters.  Located on Rambla Catalunya, one of the most exclusive streets in the city, on the 5th floor of a magnificent royal estate with a concierge and upgrade service. The house enjoys a lot of tranquility despite its central location.  With Walter Haus SAFE VISIT you will be able to continue renting and selling your apartment with total security. Our homes and the visits we make are free of Covid-19 thanks to the protocol we have developed:  •Virtual Tours  •Ozone disinfection  •Security kit  •Digital signature  Everything so that you can continue renting and selling your flat with total normality.",True,good,False,True,7719.0,True,True,False,False,,False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Rambla de Catalunya,,,
98256266,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/2d/c1/1005719748.jpg,3855V_2,43,5,2680000.0,flat,sale,157.0,True,2,3,Paseo de Gràcia,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3924731,2.1675451,False,https://www.idealista.com/inmueble/98256266/,957,"Brand new apartment with pool in Paseo de Gracia, Barcelona Exclusive house of 157m2 built, distributed in a spacious living room, an open kitchen with island, breakfast bar and comes fully equipped with high-end appliances (including a Liebherr wine fridge). The night area has 2 rooms; one double and one double en suite with oval bathtub and shower tray. Both have fitted wardrobes. Another full bathroom with a shower tray where you can access the laundry room. In the hall we find a comfortable courtesy bathroom and a built-in wardrobe. All rooms have underfloor heating, air conditioning and heating, home automation, oak floors, woodwork and double glazing.  The elegant and unique roof terrace offers a unique space, with lots of vegetation and a wooden structure that surrounds the incredible pool, ideal for cooling off in the hottest months.  Located in the heart of Barcelona, Paseo de Gracia is the most elegant and stately avenue in the city, and in one of the most sought after locations for business. A very attractive business proposition. It offers a very comfortable life, with all the services at your fingertips. Living on this avenue means enjoying exclusivity in the very center of the city. Enjoy the exquisite architecture of its modernist buildings such as Casa Batlló, Casa Milá or Casa Lleó Morera, mixed with modern, classic and neoclassical buildings.  Its situation enjoys excellent communication, and the unique experience of living in Paseo de Gracia; surrounded by the best fashion stores, hotels, high-class restaurants and the most representative examples of modernism. A luxury within the reach of few.  The rehabilitation work of this traditional neoclassical building has been carried out with the highest standards and details. It has sought to merge the most distinguished of the past and the most functional of the future. Its design is totally avant-garde and it has all the comforts of the most modern constructions.  In total, the farm has 21 unique homes, a roof terrace with a swimming pool and a chill out area, an interior vegetable patio, a gazebo and common areas. Distributed over 5 floors plus an attic, homes with 1, 2 or 4 bedrooms, some with a balcony and others with pleasant terraces. The exclusive penthouse, with one bedroom and access to an impressive terrace with unbeatable views, the best product for our most demanding clients.  Each type of home has its own personality, different distribution and different surfaces, all built with high quality materials.",True,good,False,True,17070.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Paseo de Gràcia,,,
98262669,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/7c/24/1005963178.jpg,3855V_5,35,3,1105000.0,flat,sale,71.0,True,1,1,Paseo de Gràcia,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3907731,2.1668451,False,https://www.idealista.com/inmueble/98262669/,838,"Brand new apartment in Paseo de Gracia, Barcelona Exclusive flat of 68sqm distributed in a spacious and bright living-dining room with access to the balcony, open plan kitchen fully equipped with high end appliances (including a Liebherr wine fridge). There is a double bedroom with fitted wardrobes and access to the balcony. In the hallway we find the utility room and a complete bathroom with shower. All the rooms have ducted air conditioning and heating, home automation, parquet floors, aluminium carpentry and double glazing. The details of the property are carefully designed with high quality materials. The elegant and unique roof terrace offers a unique space, with lots of vegetation and a wooden structure surrounding the incredible swimming pool, ideal for cooling off in the hotter months. Located in the heart of Barcelona, Paseo de Gracia is the most elegant and stately avenue in the city, and in one of the most sought after locations for business. A very attractive commercial proposition. It offers a very comfortable life, with all the services at your fingertips. Living on this avenue means enjoying exclusivity in the very centre of the city. Enjoy the exquisite architecture of its modernist buildings such as Casa Batlló, Casa Milá and Casa Lleó Morera, mixed with modern, classical and neoclassical buildings.  Its location enjoys excellent communications, and the unique experience of living in Paseo de Gracia; surrounded by the best fashion shops, hotels, high-class restaurants and the most representative examples of modernism. A luxury within the reach of few.  The refurbishment of this traditional neoclassical building has been carried out to the highest standards and details. It has sought to merge the most distinguished of the past with the most functional of the future. Its design is totally avant-garde and has all the comforts of the most modern constructions.",True,good,False,True,15563.0,True,True,False,False,,False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Paseo de Gràcia,,,
97362092,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/50/ab/977192145.jpg,3775V,35,5,1730000.0,flat,sale,169.0,True,4,2,Paseo de Garcia Fària,Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,41.4050896,2.2161859,False,https://www.idealista.com/inmueble/97362092/,4206,"Excellent apartment for sale in Diagonal Mar, Barcelona Renovated four-bedroom apartment, with a constructed area of 169m2, of which 132 belong to housing, according to the cadastre, in Illa del Mar.  The house has a spacious and bright living-dining room with access to the 48.63m2 terrace, which is accessed from all rooms. Kitchen office, semi integrated into the living room. It has four bedrooms, two doubles, one single and a master suite with dressing room. Full bathroom.  The property has wooden floors, hot/cold air conditioning through ducts and double glazing in all its windows.  Ample parking space and a storage room, both included in the price.  Estate located in the exclusive neighborhood of Diagonal Mar, on the seafront and a few meters from La Marbella beach and the Diagonal Mar shopping center. Wide range of restaurants and well connected by public transport.  With Walter Haus SAFE VISIT you will be able to continue renting and selling your apartment with total security. Our homes and the visits we make are free of Covid-19 thanks to the protocol we have developed:  •Virtual Tours  •Ozone disinfection  •Security kit  •Digital signature  Everything so that you can continue renting and selling your flat with total normality.",True,good,False,True,10237.0,True,True,True,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,flat,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Flat in Paseo de Garcia Fària,,,
96712935,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/4e/67/1047327634.jpg,3720V,99,4,1790000.0,penthouse,sale,201.0,True,3,2,Rambla de Catalunya,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.389029,2.1670772,False,https://www.idealista.com/inmueble/96712935/,687,"Duplex penthouse with two terraces on Rambla Cataluña, Barcelona Spectacular duplex of 254m2 including terraces, of which 150m2 built belong to housing.  The ground floor is distributed in an elegant hall, from which we access a complete design bathroom with a wooden structure and a cylindrical shape. We find 2 double rooms, one of them en suite with a double-height bathroom; floor, stairs and bathtub in green Alpi Tinos marble, it also has a shower tray with a rain sensation, double sink, videt and skylight with opening by means of an automatic system. Dining room with designer ceilings and access to a 25m2 double-height terrace. Open kitchen equipped with high-end appliances and marble floors.  The upper floor is accessed through a brown marble staircase, where we will find the master suite room; the bathroom with shower. Modern dressing room. Exit to a large 60m2 terrace with a structure for industrial-style vines. It also has access to a balcony. It has a storage room, heating, split air conditioning and parquet floors.  With Walter Haus SAFE VISIT you will be able to continue renting and selling your apartment with total security. Our homes and the visits we make are free of Covid-19 thanks to the protocol we have developed:  •Virtual Tours  •Ozone disinfection  •Security kit  •Digital signature  Everything so that you can continue renting and selling your flat with total normality.",True,good,False,True,8905.0,True,True,True,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Penthouse in Rambla de Catalunya,penthouse,,
98491349,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/8b/31/1014147300.jpg,BCN03382,67,1,2950000.0,flat,sale,275.0,True,7,4,Paseo de Sant Joan,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3942457,2.1777881,False,https://www.idealista.com/inmueble/98491349/,1084,"Stunning and beautiful modernist property with terrace in Paseo Sant Joan. This outstanding property is located in one of the best modernist buildings in Barcelona, in Paseo Sant Joan and at the foot of the Arc de Triomf. It occupies the entire ""Princpal"" floor (1st) of the building and is made up of 2 joined registered entities: one facing the street, with a tourist licence, and the other facing the inner courtyard of the block, which is currently an office, although the entire property is for residential use. The property has a total area of 264 built sqm and a 15 sqm terrace facing the inner courtyard. In the half of the property with a tourist licence, there's currently an independent apartment of 50 sqm, but the whole area of 132 sqm could be recovered for tourist purposes. The interior of the property is spectacular: it has the highest ceilings in the building, the highest quality of coffered ceilings and a great beauty and variety of hydraulic floors in its rooms. It's equipped with gas heating by beautiful antique radiators and ducted air conditioning. The flat has a lot of layout options, due to its large surface and the fact that it occupies the whole floor of the building. The main living room is impressive from the floor to the ceiling, with the classic modernist building tribune, facing the street, decorated with beautiful stained glass windows. The kitchen is separate and has a water and boiler area next to it. In addition to the main living room, there are 7 more rooms: one facing the street, 3 facing the courtyard with access to the terrace and 3 interior rooms. There are also 3 bathrooms. On the other hand, the tourist apartment has a living-dining room with open kitchen, which gives access to a balcony, a double bedroom and a bathroom. The building, with a lift, stands out for the use of stucco on the first floors and exposed brick on the upper floors, the use of stone in the grandstand, the wonderful decoration of the façade and the forceful volumes. It's located close to the city centre and the Ciutadella park, with plenty of services, shops and public transport options in the surrounding area.",False,good,False,True,10727.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Paseo de Sant Joan,,,
100517004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/02/ee/1090740280.jpg,BCN06970,54,1,1350000.0,flat,sale,190.0,True,3,3,Ronda Sant Pere,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3913237,2.1748606,False,https://www.idealista.com/inmueble/100517004/,706,"Excellent refurbished upscale apartment in a regal estate building in Eixample. This pristine property is located between Paseo de Gracia and Paseo Sant Joan, one of the best areas of Eixample's right side, just a few steps away from the city centre. It's located on the first floor of a regal estate building and has been refurbished brand new, with elegant finishings and high quality materials that combine the best of the traditional and the contemporary. This property has 156,79 built interior sqm, a 9,36 sqm patio, a 9,72 sqm balcony and 15 sqm of common elements according to the Cadastre. A spacious entrance hall distributes to the left the day area and to the front the night area. The living-dining room with open plan kitchen is a large and diaphanous space of 55 sqm in which natural light fills the whole space thanks to 3 double glass doors with access to a long balcony facing the street, southeast. The kitchen is fully equipped with home appliances, is modern and elegantly designed, highlighting beautiful dark worktops and well-hidden storage areas. In addition, an alcove in the living room is used as a laundry area. The night area features 2 double en-suite bedrooms with private bathrooms and access to an uncovered courtyard in which to create a relaxed and relaxed atmosphere. In addition, the master bedroom has a dressing room. Finally, next to the entrance hall there's a room that used to be a patio, which receives light thanks to a skylight, which could be used as a single bedroom, guest bedroom or office, and a guest toilet. The apartment has high ceilings, light coloured wooden floors and radiator heating. The entrance hall has a beautifully restored original floor and built-in wardrobes. This property will allow you to enjoy the advantages of the centre of Barcelona, with a wide range of services, shops, shopping malls in Plaza Catalunya, luxury boutiques and public transport options. Do not hesitate to contact Bcn Advisors to visit this apartment.",False,good,False,True,7105.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"La Dreta de l'Eixample, Barcelona",Flat in Ronda Sant Pere,,,
100322280,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/2c/d2/1078557824.jpg,BCN06962,29,3,550000.0,flat,sale,86.0,True,2,2,Calle Gíriti,Barcelona,Barcelona,Ciutat Vella,es,Sant Pere - Santa Caterina i la Ribera,41.3857691,2.1784591,False,https://www.idealista.com/inmueble/100322280/,428,"Splendid brand new refurbished flat with original features in El Born. This beautiful brand new renovated apartment is located in the heart of El Born, very close to the Basilica of Santa Maria del Mar and Via Laietana. The area is one of the most eclectic in Barcelona with a great mix of history, culture and leisure. The surrounding area has a wide variety of services, shops, restaurants and the Jaume I metro station. The property is located on the third floor of a charming historic building from the end of the 19th century that has been recently refurbished, with a new lift in its interior courtyard. The property has 86 m2 built according to plan and the refurbishment has managed to combine high quality materials and finishings, a modern and functional design, and beautiful original features such as the Catalan vaulted ceiling and exposed stone and brick walls. The entrance hall leads to a spacious living-dining room with an open plan kitchen equipped with electrical appliances and access to a balcony facing the street. On both sides of the living room we access the two double bedrooms en suite with private bathroom, one of which has a dressing room and balcony, and the other has built-in wardrobes. All 3 rooms of the flat are exterior, making it very bright. The apartment is equipped with natural oak parquet flooring, ducted hot/cold air conditioning and wooden exterior carpentry with double glazing. The following works have been carried out in the building: refurbishment of common areas, renovation of façades, roofs and patios, new electricity, telecommunications, plumbing and gas installations, and pre-installation of aerothermal energy. Do not hesitate to contact Bcn Advisors for a showing of this apartment.",False,good,False,True,6395.0,True,True,False,False,,False,False,,,flat,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Flat in Calle Gíriti,,,
99837951,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/37/0d/1056735415.jpg,BCNP5043,30,1,1450000.0,flat,sale,228.0,True,5,3,Calle d'Avinyó,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3815365,2.1781058,False,https://www.idealista.com/inmueble/99837951/,554,"This splendid apartment is located in the heart of the old town, in the Gothic quarter, a stone's throw from La Rambla. Located on the actual second floor of a spectacular historic building built in 1876 and equipped with an elevator, there are many well-preserved period features and soaring ceilings. The apartment has been completely refurbished with attention to detail and high quality materials and is incredibly immaculate. The moldings and the original woodwork of the windows are splendid. It is a modern and very comfortable apartment with the charm of the old. The property has 5 double bedrooms and four bathrooms, two of which are en suite. The master bedroom is very complete as it has fitted closets, a full bathroom and a view of the terrace. All the bedrooms have fitted closets and are very spacious. Then we have the kitchen/dining room with its balcony that communicates with the terrace. Located in an interior courtyard, this pleasant and quiet outdoor space is sunny during part of the day. The apartment is equipped with gas heating by radiators, air conditioning and alarm. The tranquility, light and volumes are the protagonists of this exceptional home. It is ideally located near La Rambla and the famous covered market ""La Boqueria"", as well as the Plaza de Catalunya, which is the nerve center of the city of Barcelona. The Gothic Quarter is the oldest and most interesting part of the city. It is bounded by Las Ramblas, Via Laietana, Paseo Colón and Plaza de Catalunya, each of these points alone has its own importance and history. With its narrow streets and irregular structure, several of its buildings have been built on the Romanesque remains of the city, so you can get an apartment with at least one wall dating back to Roman times. It is the tourist district par excellence so it represents an assured investment, especially if you are near one of its attractions such as the Cathedral, the Plaza Sant Jaume with the City Hall and the Palace of the Generalitat, the Plaza Real, the famous Rambas, and the Museum of History of the city. The Gothic Quarter could be your neighborhood if you are looking to make a profitable investment or acquire an excellent pied-à-terre in an iconic and storied neighborhood with great history, private buildings, tourism and with all kinds of businesses at hand such as bars, restaurants, libraries, and many magical corners to discover and tour.",True,good,False,True,6360.0,True,True,False,False,,False,False,,,flat,"El Gòtic, Barcelona",Flat in Calle d'Avinyó,,,
